Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type
2.88,0.0,4.86,0.0,100.0,50.98,11700,0,1,0,0,0,1,0,0,0,Light_Load
2.88,3.24,1.51,0.0,66.44,88.57,12600,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.64,0.0,0.0,51.8,100.0,13500,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.68,0.0,0.0,51.48,100.0,14400,0,1,0,0,0,1,0,0,0,Light_Load
2.84,4.93,0.0,0.0,49.92,100.0,15300,0,1,0,0,0,1,0,0,0,Light_Load
2.92,4.79,0.0,0.0,52.05,100.0,16200,0,1,0,0,0,1,0,0,0,Light_Load
2.92,4.86,0.0,0.0,51.5,100.0,17100,0,1,0,0,0,1,0,0,0,Light_Load
2.84,4.86,0.0,0.0,50.45,100.0,18000,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.82,0.0,0.0,49.83,100.0,18900,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.93,0.0,0.0,49.52,100.0,19800,0,1,0,0,0,1,0,0,0,Light_Load
2.81,4.82,0.0,0.0,50.36,100.0,20700,0,1,0,0,0,1,0,0,0,Light_Load
3.46,4.54,0.0,0.0,60.61,100.0,21600,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.72,0.0,0.0,50.61,100.0,22500,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.64,0.0,0.0,50.85,100.0,23400,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.61,0.0,0.0,51.09,100.0,24300,0,1,0,0,0,1,0,0,0,Light_Load
3.35,5.0,0.0,0.0,55.66,100.0,25200,0,1,0,0,0,1,0,0,0,Light_Load
2.95,4.5,0.0,0.0,54.83,100.0,26100,0,1,0,0,0,1,0,0,0,Light_Load
2.7,4.25,0.0,0.0,53.62,100.0,27000,0,1,0,0,0,1,0,0,0,Light_Load
2.77,4.32,0.0,0.0,53.98,100.0,27900,0,1,0,0,0,1,0,0,0,Light_Load
2.66,4.36,0.0,0.0,52.08,100.0,28800,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.36,0.0,0.0,53.21,100.0,29700,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.25,0.0,0.0,54.19,100.0,30600,0,1,0,0,0,1,0,0,0,Light_Load
2.74,4.28,0.0,0.0,53.92,100.0,31500,0,1,0,0,0,1,0,0,0,Light_Load
2.81,0.68,6.3,0.0,97.19,40.73,32400,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,7.42,0.0,100.0,36.18,33300,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,7.42,0.0,100.0,36.62,34200,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,7.34,0.0,100.0,36.96,35100,0,1,0,0,0,1,0,0,0,Light_Load
2.84,0.0,7.42,0.0,100.0,35.75,36000,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,7.31,0.0,100.0,36.66,36900,0,1,0,0,0,1,0,0,0,Light_Load
2.81,0.0,7.52,0.0,100.0,35.0,37800,0,1,0,0,0,1,0,0,0,Light_Load
3.28,0.0,7.96,0.0,100.0,38.1,38700,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,7.63,0.0,100.0,35.74,39600,0,1,0,0,0,1,0,0,0,Light_Load
2.81,3.38,1.51,0.0,63.93,88.09,40500,0,1,0,0,0,1,0,0,0,Light_Load
2.7,4.21,0.0,0.0,53.98,100.0,41400,0,1,0,0,0,1,0,0,0,Light_Load
2.7,4.14,0.0,0.0,54.63,100.0,42300,0,1,0,0,0,1,0,0,0,Light_Load
2.66,4.18,0.0,0.0,53.69,100.0,43200,0,1,0,0,0,1,0,0,0,Light_Load
2.81,2.27,3.6,0.0,77.79,61.53,44100,0,1,0,0,0,1,0,0,0,Light_Load
3.35,0.0,7.34,0.0,100.0,41.52,45000,0,1,0,0,0,1,0,0,0,Light_Load
3.38,0.0,7.24,0.0,100.0,42.3,45900,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,7.38,0.0,100.0,36.79,46800,0,1,0,0,0,1,0,0,0,Light_Load
2.84,0.0,7.52,0.0,100.0,35.33,47700,0,1,0,0,0,1,0,0,0,Light_Load
2.84,0.0,7.56,0.0,100.0,35.17,48600,0,1,0,0,0,1,0,0,0,Light_Load
2.84,0.0,7.49,0.0,100.0,35.45,49500,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,7.49,0.0,100.0,35.89,50400,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,14.36,0.0,100.0,19.93,51300,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,16.96,0.0,100.0,17.53,52200,0,1,0,0,0,1,0,0,0,Light_Load
3.46,0.0,17.53,0.0,100.0,19.36,53100,0,1,0,0,0,1,0,0,0,Light_Load
3.17,0.0,17.93,0.0,100.0,17.41,54000,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,16.99,0.0,100.0,16.94,54900,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,16.99,0.0,100.0,17.11,55800,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,16.99,0.0,100.0,17.11,56700,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,16.99,0.0,100.0,16.94,57600,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,16.96,0.0,100.0,17.36,58500,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,16.92,0.0,100.0,17.4,59400,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,16.99,0.0,100.0,17.11,60300,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,17.03,0.0,100.0,17.07,61200,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,17.03,0.0,100.0,16.9,62100,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,16.88,0.0,100.0,17.22,63000,0,1,0,0,0,1,0,0,0,Light_Load
2.99,0.0,16.78,0.0,100.0,17.54,63900,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,16.24,0.0,100.0,18.52,64800,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,7.02,0.0,100.0,38.74,65700,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,4.36,0.0,100.0,55.12,66600,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,10.84,0.0,100.0,27.17,67500,0,1,0,0,0,1,0,0,0,Light_Load
3.38,0.0,16.16,0.0,100.0,20.47,68400,0,1,0,0,0,1,0,0,0,Light_Load
3.67,0.0,16.34,0.0,100.0,21.91,69300,0,1,0,0,0,1,0,0,0,Light_Load
3.53,0.0,16.78,0.0,100.0,20.59,70200,0,1,0,0,0,1,0,0,0,Light_Load
3.46,0.0,17.1,0.0,100.0,19.83,71100,0,1,0,0,0,1,0,0,0,Light_Load
3.02,0.0,16.74,0.0,100.0,17.75,72000,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,16.7,0.0,100.0,18.02,72900,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,16.67,0.0,100.0,18.05,73800,0,1,0,0,0,1,0,0,0,Light_Load
3.17,0.0,16.56,0.0,100.0,18.8,74700,0,1,0,0,0,1,0,0,0,Light_Load
3.1,0.0,16.56,0.0,100.0,18.4,75600,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,16.45,0.0,100.0,18.29,76500,0,1,0,0,0,1,0,0,0,Light_Load
3.13,0.0,16.34,0.0,100.0,18.81,77400,0,1,0,0,0,1,0,0,0,Light_Load
3.17,0.0,16.31,0.0,100.0,19.08,78300,0,1,0,0,0,1,0,0,0,Light_Load
3.17,0.0,16.27,0.0,100.0,19.12,79200,0,1,0,0,0,1,0,0,0,Light_Load
3.1,0.0,13.68,0.0,100.0,22.1,80100,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,4.1,0.0,100.0,58.4,81000,0,1,0,0,0,1,0,0,0,Light_Load
3.06,0.0,4.07,0.0,100.0,60.09,81900,0,1,0,0,0,1,0,0,0,Light_Load
2.95,0.0,4.14,0.0,100.0,58.03,82800,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,4.9,0.0,100.0,50.67,83700,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,4.9,0.0,100.0,50.67,84600,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,4.72,0.0,100.0,52.61,85500,0,1,0,0,0,1,0,0,0,Light_Load
2.88,0.0,4.64,0.0,100.0,52.74,0,0,1,0,0,0,1,0,0,0,Light_Load
2.92,0.0,4.68,0.0,100.0,52.93,900,1,0,0,1,0,0,0,0,0,Light_Load
2.95,0.0,4.68,0.0,100.0,53.32,1800,1,0,0,1,0,0,0,0,0,Light_Load
2.95,0.0,4.57,0.0,100.0,54.23,2700,1,0,0,1,0,0,0,0,0,Light_Load
3.1,0.0,4.36,0.0,100.0,57.95,3600,1,0,0,1,0,0,0,0,0,Light_Load
4.18,0.0,5.87,0.0,100.0,58.01,4500,1,0,0,1,0,0,0,0,0,Light_Load
3.49,0.0,5.15,0.0,100.0,56.1,5400,1,0,0,1,0,0,0,0,0,Light_Load
2.95,0.0,4.43,0.0,100.0,55.43,6300,1,0,0,1,0,0,0,0,0,Light_Load
2.95,0.0,4.54,0.0,100.0,54.49,7200,1,0,0,1,0,0,0,0,0,Light_Load
2.92,0.0,4.61,0.0,100.0,53.51,8100,1,0,0,1,0,0,0,0,0,Light_Load
2.99,0.0,4.46,0.0,100.0,55.68,9000,1,0,0,1,0,0,0,0,0,Light_Load
2.92,0.0,4.5,0.0,100.0,54.43,9900,1,0,0,1,0,0,0,0,0,Light_Load
2.95,0.0,4.5,0.0,100.0,54.83,10800,1,0,0,1,0,0,0,0,0,Light_Load
2.95,0.0,4.54,0.0,100.0,54.49,11700,1,0,0,1,0,0,0,0,0,Light_Load
2.88,3.56,1.3,0.0,62.89,91.14,12600,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.04,0.0,0.0,49.09,100.0,13500,1,0,0,1,0,0,0,0,0,Light_Load
2.84,5.11,0.0,0.0,48.58,100.0,14400,1,0,0,1,0,0,0,0,0,Light_Load
2.92,5.08,0.0,0.0,49.83,100.0,15300,1,0,0,1,0,0,0,0,0,Light_Load
2.92,5.15,0.0,0.0,49.32,100.0,16200,1,0,0,1,0,0,0,0,0,Light_Load
2.88,5.04,0.0,0.0,49.61,100.0,17100,1,0,0,1,0,0,0,0,0,Light_Load
2.77,4.97,0.0,0.0,48.68,100.0,18000,1,0,0,1,0,0,0,0,0,Light_Load
2.81,5.04,0.0,0.0,48.7,100.0,18900,1,0,0,1,0,0,0,0,0,Light_Load
2.81,4.97,0.0,0.0,49.22,100.0,19800,1,0,0,1,0,0,0,0,0,Light_Load
3.31,4.54,0.0,0.0,58.91,100.0,20700,1,0,0,1,0,0,0,0,0,Light_Load
2.84,4.82,0.0,0.0,50.76,100.0,21600,1,0,0,1,0,0,0,0,0,Light_Load
2.77,4.61,0.0,0.0,51.5,100.0,22500,1,0,0,1,0,0,0,0,0,Light_Load
2.77,4.64,0.0,0.0,51.26,100.0,23400,1,0,0,1,0,0,0,0,0,Light_Load
2.77,4.64,0.0,0.0,51.26,100.0,24300,1,0,0,1,0,0,0,0,0,Light_Load
3.17,4.54,0.0,0.0,57.25,100.0,25200,1,0,0,1,0,0,0,0,0,Light_Load
3.49,4.64,0.0,0.0,60.11,100.0,26100,1,0,0,1,0,0,0,0,0,Light_Load
3.67,4.32,0.0,0.0,64.74,100.0,27000,1,0,0,1,0,0,0,0,0,Light_Load
3.74,4.61,0.0,0.0,63.0,100.0,27900,1,0,0,1,0,0,0,0,0,Light_Load
3.74,4.28,0.0,0.0,65.8,100.0,28800,1,0,0,1,0,0,0,0,0,Light_Load
20.59,22.46,0.0,0.01,67.58,100.0,29700,1,0,0,1,0,0,0,0,0,Light_Load
48.96,51.26,0.0,0.02,69.07,100.0,30600,1,0,0,1,0,0,0,0,0,Light_Load
73.55,68.4,0.0,0.03,73.23,100.0,31500,1,0,0,1,0,0,0,0,0,Light_Load
49.28,30.78,0.0,0.02,84.82,100.0,32400,1,0,0,1,0,0,0,0,0,Light_Load
72.36,48.74,0.0,0.03,82.94,100.0,33300,1,0,0,1,0,0,0,0,0,Medium_Load
56.99,35.93,0.0,0.03,84.59,100.0,34200,1,0,0,1,0,0,0,0,0,Medium_Load
67.32,47.81,0.0,0.03,81.53,100.0,35100,1,0,0,1,0,0,0,0,0,Medium_Load
45.4,28.26,0.0,0.02,84.9,100.0,36000,1,0,0,1,0,0,0,0,0,Medium_Load
48.85,32.0,0.0,0.02,83.65,100.0,36900,1,0,0,1,0,0,0,0,0,Maximum_Load
54.79,35.53,0.0,0.03,83.9,100.0,37800,1,0,0,1,0,0,0,0,0,Maximum_Load
59.0,41.47,0.0,0.03,81.81,100.0,38700,1,0,0,1,0,0,0,0,0,Maximum_Load
62.78,45.86,0.0,0.03,80.75,100.0,39600,1,0,0,1,0,0,0,0,0,Maximum_Load
65.16,60.52,0.0,0.03,73.27,100.0,40500,1,0,0,1,0,0,0,0,0,Maximum_Load
60.01,60.55,0.0,0.03,70.39,100.0,41400,1,0,0,1,0,0,0,0,0,Maximum_Load
51.8,54.58,0.0,0.02,68.84,100.0,42300,1,0,0,1,0,0,0,0,0,Maximum_Load
52.81,50.9,0.0,0.02,72.0,100.0,43200,1,0,0,1,0,0,0,0,0,Maximum_Load
6.16,4.07,5.33,0.0,83.43,75.62,44100,1,0,0,1,0,0,0,0,0,Medium_Load
5.36,0.0,10.76,0.0,100.0,44.59,45000,1,0,0,1,0,0,0,0,0,Medium_Load
5.44,0.0,9.68,0.0,100.0,48.99,45900,1,0,0,1,0,0,0,0,0,Medium_Load
5.33,0.0,9.72,0.0,100.0,48.08,46800,1,0,0,1,0,0,0,0,0,Medium_Load
42.84,29.48,1.48,0.02,82.38,99.94,47700,1,0,0,1,0,0,0,0,0,Maximum_Load
66.53,49.57,0.0,0.03,80.19,100.0,48600,1,0,0,1,0,0,0,0,0,Maximum_Load
57.2,42.05,0.0,0.03,80.57,100.0,49500,1,0,0,1,0,0,0,0,0,Maximum_Load
59.94,44.03,0.0,0.03,80.59,100.0,50400,1,0,0,1,0,0,0,0,0,Maximum_Load
63.83,36.72,0.0,0.03,86.68,100.0,51300,1,0,0,1,0,0,0,0,0,Maximum_Load
61.45,32.08,0.0,0.03,88.65,100.0,52200,1,0,0,1,0,0,0,0,0,Maximum_Load
55.58,28.3,0.0,0.03,89.11,100.0,53100,1,0,0,1,0,0,0,0,0,Maximum_Load
57.82,29.59,0.0,0.03,89.02,100.0,54000,1,0,0,1,0,0,0,0,0,Maximum_Load
54.14,26.46,0.0,0.02,89.84,100.0,54900,1,0,0,1,0,0,0,0,0,Maximum_Load
74.92,45.4,0.0,0.03,85.52,100.0,55800,1,0,0,1,0,0,0,0,0,Maximum_Load
59.65,33.23,0.0,0.03,87.36,100.0,56700,1,0,0,1,0,0,0,0,0,Maximum_Load
70.7,44.24,0.0,0.03,84.77,100.0,57600,1,0,0,1,0,0,0,0,0,Maximum_Load
59.26,33.84,0.0,0.03,86.84,100.0,58500,1,0,0,1,0,0,0,0,0,Maximum_Load
55.51,30.06,0.0,0.03,87.93,100.0,59400,1,0,0,1,0,0,0,0,0,Maximum_Load
65.7,39.92,0.0,0.03,85.46,100.0,60300,1,0,0,1,0,0,0,0,0,Maximum_Load
56.48,30.67,0.0,0.03,87.88,100.0,61200,1,0,0,1,0,0,0,0,0,Maximum_Load
63.0,25.96,0.0,0.03,92.46,100.0,62100,1,0,0,1,0,0,0,0,0,Medium_Load
83.88,29.81,0.61,0.04,94.23,100.0,63000,1,0,0,1,0,0,0,0,0,Medium_Load
29.92,0.04,5.83,0.01,100.0,98.15,63900,1,0,0,1,0,0,0,0,0,Medium_Load
30.85,0.0,6.77,0.01,100.0,97.68,64800,1,0,0,1,0,0,0,0,0,Medium_Load
57.64,25.2,1.44,0.03,91.63,99.97,65700,1,0,0,1,0,0,0,0,0,Medium_Load
103.43,54.68,0.0,0.05,88.41,100.0,66600,1,0,0,1,0,0,0,0,0,Medium_Load
76.61,30.2,0.0,0.04,93.03,100.0,67500,1,0,0,1,0,0,0,0,0,Medium_Load
93.38,27.43,0.0,0.04,95.95,100.0,68400,1,0,0,1,0,0,0,0,0,Medium_Load
79.99,23.65,0.0,0.04,95.9,100.0,69300,1,0,0,1,0,0,0,0,0,Medium_Load
99.29,34.42,0.0,0.05,94.48,100.0,70200,1,0,0,1,0,0,0,0,0,Medium_Load
88.34,26.57,0.0,0.04,95.76,100.0,71100,1,0,0,1,0,0,0,0,0,Medium_Load
74.3,23.36,0.0,0.03,95.4,100.0,72000,1,0,0,1,0,0,0,0,0,Medium_Load
101.09,33.84,0.0,0.05,94.83,100.0,72900,1,0,0,1,0,0,0,0,0,Medium_Load
67.5,20.34,0.0,0.03,95.75,100.0,73800,1,0,0,1,0,0,0,0,0,Medium_Load
61.38,18.25,0.0,0.03,95.85,100.0,74700,1,0,0,1,0,0,0,0,0,Medium_Load
38.27,9.58,2.41,0.02,97.01,99.8,75600,1,0,0,1,0,0,0,0,0,Medium_Load
5.0,0.0,24.34,0.0,100.0,20.12,76500,1,0,0,1,0,0,0,0,0,Medium_Load
4.21,0.0,16.49,0.0,100.0,24.74,77400,1,0,0,1,0,0,0,0,0,Medium_Load
3.85,0.0,16.27,0.0,100.0,23.03,78300,1,0,0,1,0,0,0,0,0,Medium_Load
3.89,0.0,16.16,0.0,100.0,23.4,79200,1,0,0,1,0,0,0,0,0,Medium_Load
3.85,0.0,13.43,0.0,100.0,27.56,80100,1,0,0,1,0,0,0,0,0,Medium_Load
3.64,0.0,3.92,0.0,100.0,68.05,81000,1,0,0,1,0,0,0,0,0,Medium_Load
3.49,0.0,4.46,0.0,100.0,61.63,81900,1,0,0,1,0,0,0,0,0,Medium_Load
3.06,0.0,4.68,0.0,100.0,54.72,82800,1,0,0,1,0,0,0,0,0,Medium_Load
2.84,0.0,4.9,0.0,100.0,50.15,83700,1,0,0,1,0,0,0,0,0,Light_Load
2.81,0.0,4.97,0.0,100.0,49.22,84600,1,0,0,1,0,0,0,0,0,Light_Load
2.77,0.0,5.0,0.0,100.0,48.46,85500,1,0,0,1,0,0,0,0,0,Light_Load
2.84,0.0,4.86,0.0,100.0,50.45,0,1,0,0,1,0,0,0,0,0,Light_Load
2.81,0.0,4.79,0.0,100.0,50.6,900,1,0,0,0,0,0,0,1,0,Light_Load
3.53,0.0,4.46,0.0,100.0,62.06,1800,1,0,0,0,0,0,0,1,0,Light_Load
2.99,0.0,4.5,0.0,100.0,55.34,2700,1,0,0,0,0,0,0,1,0,Light_Load
2.81,0.0,4.57,0.0,100.0,52.38,3600,1,0,0,0,0,0,0,1,0,Light_Load
2.92,0.0,4.5,0.0,100.0,54.43,4500,1,0,0,0,0,0,0,1,0,Light_Load
2.92,0.0,4.32,0.0,100.0,56.0,5400,1,0,0,0,0,0,0,1,0,Light_Load
2.88,0.0,4.64,0.0,100.0,52.74,6300,1,0,0,0,0,0,0,1,0,Light_Load
2.92,0.0,4.61,0.0,100.0,53.51,7200,1,0,0,0,0,0,0,1,0,Light_Load
2.99,0.0,4.79,0.0,100.0,52.95,8100,1,0,0,0,0,0,0,1,0,Light_Load
3.46,0.0,4.93,0.0,100.0,57.45,9000,1,0,0,0,0,0,0,1,0,Light_Load
2.92,0.0,4.43,0.0,100.0,55.03,9900,1,0,0,0,0,0,0,1,0,Light_Load
2.92,0.0,4.32,0.0,100.0,56.0,10800,1,0,0,0,0,0,0,1,0,Light_Load
2.95,0.0,4.32,0.0,100.0,56.39,11700,1,0,0,0,0,0,0,1,0,Light_Load
3.06,3.67,1.3,0.0,64.04,92.04,12600,1,0,0,0,0,0,0,1,0,Light_Load
3.02,5.22,0.0,0.0,50.08,100.0,13500,1,0,0,0,0,0,0,1,0,Light_Load
2.95,5.11,0.0,0.0,50.0,100.0,14400,1,0,0,0,0,0,0,1,0,Light_Load
2.99,5.26,0.0,0.0,49.42,100.0,15300,1,0,0,0,0,0,0,1,0,Light_Load
2.92,5.11,0.0,0.0,49.61,100.0,16200,1,0,0,0,0,0,0,1,0,Light_Load
2.92,5.15,0.0,0.0,49.32,100.0,17100,1,0,0,0,0,0,0,1,0,Light_Load
2.95,5.29,0.0,0.0,48.7,100.0,18000,1,0,0,0,0,0,0,1,0,Light_Load
2.95,5.29,0.0,0.0,48.7,100.0,18900,1,0,0,0,0,0,0,1,0,Light_Load
3.35,5.72,0.0,0.0,50.54,100.0,19800,1,0,0,0,0,0,0,1,0,Light_Load
3.35,5.72,0.0,0.0,50.54,100.0,20700,1,0,0,0,0,0,0,1,0,Light_Load
2.92,5.47,0.0,0.0,47.09,100.0,21600,1,0,0,0,0,0,0,1,0,Light_Load
2.95,5.29,0.0,0.0,48.7,100.0,22500,1,0,0,0,0,0,0,1,0,Light_Load
2.92,5.29,0.0,0.0,48.33,100.0,23400,1,0,0,0,0,0,0,1,0,Light_Load
3.02,5.11,0.0,0.0,50.88,100.0,24300,1,0,0,0,0,0,0,1,0,Light_Load
2.88,4.93,0.0,0.0,50.44,100.0,25200,1,0,0,0,0,0,0,1,0,Light_Load
3.46,4.5,0.0,0.0,60.95,100.0,26100,1,0,0,0,0,0,0,1,0,Light_Load
3.49,4.54,0.0,0.0,60.95,100.0,27000,1,0,0,0,0,0,0,1,0,Light_Load
3.56,4.28,0.0,0.0,63.95,100.0,27900,1,0,0,0,0,0,0,1,0,Light_Load
3.38,3.71,0.0,0.0,67.35,100.0,28800,1,0,0,0,0,0,0,1,0,Light_Load
34.06,31.9,0.0,0.02,72.99,100.0,29700,1,0,0,0,0,0,0,1,0,Light_Load
71.32,54.18,0.0,0.03,79.63,100.0,30600,1,0,0,0,0,0,0,1,0,Light_Load
94.61,65.88,0.0,0.04,82.06,100.0,31500,1,0,0,0,0,0,0,1,0,Light_Load
96.41,63.36,0.0,0.04,83.57,100.0,32400,1,0,0,0,0,0,0,1,0,Light_Load
82.19,47.92,0.0,0.04,86.39,100.0,33300,1,0,0,0,0,0,0,1,0,Medium_Load
93.02,49.9,0.0,0.04,88.12,100.0,34200,1,0,0,0,0,0,0,1,0,Medium_Load
92.52,48.28,0.0,0.04,88.66,100.0,35100,1,0,0,0,0,0,0,1,0,Medium_Load
78.41,39.35,0.0,0.04,89.38,100.0,36000,1,0,0,0,0,0,0,1,0,Medium_Load
97.06,48.06,0.0,0.04,89.62,100.0,36900,1,0,0,0,0,0,0,1,0,Maximum_Load
99.18,57.35,0.0,0.05,86.57,100.0,37800,1,0,0,0,0,0,0,1,0,Maximum_Load
104.94,57.02,0.0,0.05,87.87,100.0,38700,1,0,0,0,0,0,0,1,0,Maximum_Load
105.37,57.92,0.0,0.05,87.63,100.0,39600,1,0,0,0,0,0,0,1,0,Maximum_Load
102.56,69.91,0.0,0.05,82.63,100.0,40500,1,0,0,0,0,0,0,1,0,Maximum_Load
103.64,72.76,0.0,0.05,81.84,100.0,41400,1,0,0,0,0,0,0,1,0,Maximum_Load
88.06,64.37,0.0,0.04,80.73,100.0,42300,1,0,0,0,0,0,0,1,0,Maximum_Load
102.92,71.06,0.0,0.05,82.29,100.0,43200,1,0,0,0,0,0,0,1,0,Maximum_Load
7.27,5.26,4.75,0.0,81.02,83.72,44100,1,0,0,0,0,0,0,1,0,Medium_Load
5.65,0.0,9.54,0.0,100.0,50.96,45000,1,0,0,0,0,0,0,1,0,Medium_Load
5.51,0.0,8.86,0.0,100.0,52.81,45900,1,0,0,0,0,0,0,1,0,Medium_Load
5.4,0.0,9.0,0.0,100.0,51.45,46800,1,0,0,0,0,0,0,1,0,Medium_Load
42.08,25.38,2.34,0.02,85.63,99.85,47700,1,0,0,0,0,0,0,1,0,Maximum_Load
83.56,56.16,0.0,0.04,83.0,100.0,48600,1,0,0,0,0,0,0,1,0,Maximum_Load
103.64,56.23,0.0,0.05,87.9,100.0,49500,1,0,0,0,0,0,0,1,0,Maximum_Load
94.21,52.67,0.0,0.04,87.29,100.0,50400,1,0,0,0,0,0,0,1,0,Maximum_Load
56.38,26.89,0.0,0.03,90.26,100.0,51300,1,0,0,0,0,0,0,1,0,Maximum_Load
55.8,27.83,0.0,0.03,89.49,100.0,52200,1,0,0,0,0,0,0,1,0,Maximum_Load
61.02,31.93,0.0,0.03,88.6,100.0,53100,1,0,0,0,0,0,0,1,0,Maximum_Load
66.96,34.96,0.0,0.03,88.65,100.0,54000,1,0,0,0,0,0,0,1,0,Maximum_Load
66.49,35.86,0.0,0.03,88.02,100.0,54900,1,0,0,0,0,0,0,1,0,Maximum_Load
56.74,27.18,0.0,0.03,90.19,100.0,55800,1,0,0,0,0,0,0,1,0,Maximum_Load
53.64,25.81,0.0,0.02,90.11,100.0,56700,1,0,0,0,0,0,0,1,0,Maximum_Load
58.46,25.67,0.0,0.03,91.56,100.0,57600,1,0,0,0,0,0,0,1,0,Maximum_Load
51.52,26.32,0.0,0.02,89.05,100.0,58500,1,0,0,0,0,0,0,1,0,Maximum_Load
55.84,29.27,0.0,0.03,88.57,100.0,59400,1,0,0,0,0,0,0,1,0,Maximum_Load
58.32,29.88,0.0,0.03,89.0,100.0,60300,1,0,0,0,0,0,0,1,0,Maximum_Load
55.44,18.72,0.0,0.03,94.74,100.0,61200,1,0,0,0,0,0,0,1,0,Maximum_Load
54.94,18.04,0.0,0.03,95.01,100.0,62100,1,0,0,0,0,0,0,1,0,Medium_Load
43.63,8.64,2.02,0.02,98.1,99.89,63000,1,0,0,0,0,0,0,1,0,Medium_Load
29.12,0.0,8.64,0.01,100.0,95.87,63900,1,0,0,0,0,0,0,1,0,Medium_Load
30.28,0.0,8.17,0.01,100.0,96.55,64800,1,0,0,0,0,0,0,1,0,Medium_Load
49.68,25.34,1.69,0.02,89.08,99.94,65700,1,0,0,0,0,0,0,1,0,Medium_Load
56.16,35.82,0.0,0.03,84.31,100.0,66600,1,0,0,0,0,0,0,1,0,Medium_Load
58.61,28.91,0.0,0.03,89.68,100.0,67500,1,0,0,0,0,0,0,1,0,Medium_Load
54.68,18.86,0.0,0.03,94.53,100.0,68400,1,0,0,0,0,0,0,1,0,Medium_Load
46.91,13.82,0.0,0.02,95.92,100.0,69300,1,0,0,0,0,0,0,1,0,Medium_Load
57.89,24.01,0.0,0.03,92.37,100.0,70200,1,0,0,0,0,0,0,1,0,Medium_Load
58.5,21.82,0.0,0.03,93.69,100.0,71100,1,0,0,0,0,0,0,1,0,Medium_Load
46.66,13.93,0.0,0.02,95.82,100.0,72000,1,0,0,0,0,0,0,1,0,Medium_Load
52.56,18.86,0.0,0.02,94.12,100.0,72900,1,0,0,0,0,0,0,1,0,Medium_Load
61.27,25.2,0.0,0.03,92.48,100.0,73800,1,0,0,0,0,0,0,1,0,Medium_Load
39.02,8.03,1.8,0.02,97.95,99.89,74700,1,0,0,0,0,0,0,1,0,Medium_Load
29.16,0.0,6.19,0.01,100.0,97.82,75600,1,0,0,0,0,0,0,1,0,Medium_Load
8.68,0.0,18.65,0.0,100.0,42.2,76500,1,0,0,0,0,0,0,1,0,Medium_Load
3.92,0.0,18.5,0.0,100.0,20.73,77400,1,0,0,0,0,0,0,1,0,Medium_Load
3.85,0.0,18.22,0.0,100.0,20.67,78300,1,0,0,0,0,0,0,1,0,Medium_Load
