Age,No_of_orders_placed,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Gender_Female,Gender_Male,Gender_Not_Specified,Preferred_Theme
24.0,9.0,0,2.011558162,8.843250353,2.523447913,5.299838794,2.0,9.602876373,0,1,0,New_UI
34.0,14.0,1,3.834034195,2.423104032,6.596542374,2.688697358,4.228433561,5.576179985,0,0,1,Old_UI
38.0,,0,0.875919132,4.0,5.980991519,3.117149273,0.650482347,8.400884932,0,1,0,Old_UI
29.0,3.0,0,8.825243583,0.229100258,0.572853195,5.427695999,-7.333891872,2.203095075,1,0,0,New_UI
33.0,6.0,0,0.056475236,6.530726886,7.720834729,2.0,1.416000233,2.0,0,1,0,Old_UI
34.0,12.0,1,3.580349714,4.045667034,7.942804825,1.124348724,4.784708079,4.480331082,0,0,1,Old_UI
31.0,10.0,0,4.082862758,8.102109315,5.879098762,1.641669339,1.555560152,1.0,0,1,0,Old_UI
,5.0,0,8.010319269,1.029017304,8.271617739,6.919712537,9.248122145,2.860676694,1,0,0,Old_UI
25.0,6.0,0,2.133171761,-1.0,0.718956713,2.878054395,0.48670372,9.010005162,0,1,0,New_UI
31.0,3.0,0,2.484148324,8.160008841,2.95531541,4.699796249,0.677840706,6.520433598,0,1,0,New_UI
42.0,9.0,1,3.458533071,8.170745144,6.127313675,1.508001153,3.256162556,6.939932525,0,1,0,Old_UI
30.0,3.0,0,5.0,1.814068341,4.0,7.016639255,8.521366934,3.741072694,1,0,0,New_UI
26.0,6.0,0,-44.0,7.934560417,1.463015252,2.082402253,2.470280787,1.0,0,1,0,New_UI
46.0,12.0,1,3.589227907,7.586529894,6.213764801,3.269046082,4.0,6.413324667,0,1,0,Old_UI
24.0,3.0,0,3.891546218,9.758561836,1.996954591,0.22782576,1.890370465,8.58700499,0,1,0,New_UI
31.0,,0,3.0,3.921961834,8.375969839,6.443576743,8.755291701,2.411230412,1,0,0,Old_UI
22.0,8.0,0,5.0,1.852669852,7.340927492,7.491145485,8.346499772,3.297898393,1,0,0,Old_UI
34.0,3.0,0,4.894433942,8.985099475,4.094594845,5.171943729,3.0,9.694236882,0,1,0,New_UI
39.0,9.0,0,9.615888062,1.804165233,9.433134902,6.171588296,9.13092636,0.878007227,1,0,0,Old_UI
20.0,14.0,1,-77.0,4.147700475,6.747540884,2.290666985,1.351243478,-33.0,0,0,1,Old_UI
22.0,11.0,1,3.859343009,4.630166787,4.985579821,5.58428864,6.691967438,7.420187887,0,0,1,New_UI
39.0,10.0,0,5.605718556,9.923636704,2.840962912,,0.866617217,8.02776935,0,1,0,New_UI
45.0,6.0,0,6.188991336,2.046793283,9.761903754,4.569935143,9.391002989,3.174993024,1,0,0,Old_UI
,12.0,1,0.597241429,6.764485894,7.670414028,4.270408609,3.0,7.231674162,0,1,0,Old_UI
32.0,4.0,0,6.569100401,4.009054127,8.218201948,7.461374024,9.091626534,2.0,1,0,0,Old_UI
24.0,11.0,1,1.017741356,2.647851217,,4.136186058,0.697874755,6.590794193,0,0,1,Old_UI
27.0,8.0,0,7.017798963,4.717060446,7.053813467,6.871963046,7.204049742,2.155409412,1,0,0,Old_UI
17.0,12.0,1,4.115327639,4.072626893,8.711001457,0.38827364,3.965994245,4.135097379,0,0,1,Old_UI
39.0,4.0,0,1.07501541,4.0,7.974175261,5.121212997,0.60753467,6.11445329,0,1,0,Old_UI
16.0,5.0,0,9.24155376,1.295495625,5.688753752,5.439646479,7.295448831,2.795974648,1,0,0,New_UI
46.0,12.0,1,-22.0,3.0,,8.377613372,-0.806028547,2.65024716,1,0,0,Old_UI
31.0,11.0,1,5.387393619,2.832742788,,4.783622376,0.527640856,5.269038675,0,0,1,Old_UI
42.0,12.0,1,0.0,2.453269885,7.979280115,9.112840411,9.623717735,-66.0,1,0,0,Old_UI
,15.0,1,2.219528164,0.160404116,4.232244594,0.842776224,4.471921161,5.319605318,0,0,1,New_UI
27.0,7.0,0,8.388946356,0.90844496,3.279048282,7.133672373,5.0,2.782168653,1,0,0,New_UI
24.0,11.0,1,3.968893114,5.536735419,2.0,3.0,3.200573424,8.621950175,0,1,0,New_UI
30.0,14.0,1,3.085206008,4.739597653,5.392270684,2.76092515,4.375794116,7.456231855,0,0,1,New_UI
21.0,3.0,0,7.966835903,1.446648779,5.334105116,4.696039435,8.356798356,0.120595677,1,0,0,New_UI
15.0,,1,4.179136089,3.239819048,3.637831016,,4.831236974,6.379165682,0,0,1,Old_UI
39.0,,0,9.491645435,0.810452763,3.0,5.641533356,0.0,3.0,1,0,0,Old_UI
24.0,3.0,0,8.599708285,4.386463962,6.571406036,4.952973861,7.990198838,3.041779475,1,0,0,New_UI
27.0,8.0,0,1.003187262,8.779998995,1.0,2.023565728,-9.722192578,2.0,0,1,0,New_UI
23.0,4.0,0,3.0,4.0,1.842714514,0.407851536,0.476426591,8.115735941,0,1,0,New_UI
23.0,10.0,0,8.445656562,1.650197593,8.283634482,8.317629239,3.0,2.900822758,1,0,0,New_UI
27.0,5.0,0,-11.0,3.530390797,,6.969179015,8.6960513,4.629675888,1,0,0,New_UI
33.0,5.0,1,9.15076256,2.0,8.911308552,9.362652366,7.599927026,4.364896797,1,0,0,Old_UI
20.0,7.0,0,1.0,8.519213008,2.289714119,3.595690392,2.0,9.651962652,0,1,0,Old_UI
,5.0,0,4.986245475,1.755890041,,7.260037415,9.668249295,3.337067643,1,0,0,Old_UI
20.0,4.0,0,1.971948805,0.0,0.581480247,2.54663556,1.0,1.0,0,1,0,New_UI
17.0,3.0,0,2.857268496,7.511602999,1.381178645,1.310234137,0.610484638,8.815036606,0,1,0,New_UI
44.0,,1,4.800097711,0.338906927,8.824176435,9.929515414,5.0,3.887778915,1,0,0,Old_UI
37.0,,0,1.121780954,4.0,5.155912617,6.174640117,1.324011524,7.263509466,0,1,0,Old_UI
31.0,8.0,0,9.678105258,2.986472838,8.118476592,,4.0,2.192830781,1,0,0,Old_UI
28.0,9.0,0,5.44820899,3.190575849,,6.046996988,7.481530299,0.153226346,1,0,0,Old_UI
23.0,7.0,0,6.356225991,4.140090555,7.509481929,8.039949334,8.567092037,2.0,1,0,0,Old_UI
39.0,3.0,0,2.0,1.0,7.02524904,5.489833924,8.296101425,2.764804992,1,0,0,New_UI
33.0,1.0,1,7.09290119,2.659045876,9.280853375,9.288574632,7.854845471,-55.0,1,0,0,Old_UI
31.0,4.0,0,1.0,3.0,2.0,6.92679456,9.652395413,2.563033456,1,0,0,Old_UI
30.0,7.0,0,2.179951866,5.0,4.779714624,1.0,2.0,9.251474448,0,1,0,New_UI
24.0,,1,8.76503057,0.128372447,4.152971503,8.119910089,9.667114313,4.07047135,1,0,0,New_UI
45.0,15.0,1,1.0,5.952444702,4.358127265,2.882201826,3.0,6.723034812,0,1,0,Old_UI
36.0,9.0,0,9.311175074,2.0,9.128928257,7.208990404,5.0,2.0,1,0,0,Old_UI
18.0,14.0,1,3.397154216,3.827908969,3.740623754,0.710873119,6.468015556,4.999860196,0,0,1,New_UI
22.0,6.0,0,6.872625028,3.082129419,4.901365049,8.546185308,7.857393596,1.0,1,0,0,Old_UI
30.0,3.0,0,0.024058469,9.563190652,7.106843178,2.0,3.0,8.749326174,0,1,0,New_UI
39.0,3.0,0,7.035178926,3.498489345,8.133007332,5.582100433,9.01260826,2.974874622,1,0,0,Old_UI
,15.0,1,3.171963278,2.586139723,6.054960804,3.082336305,2.0,3.839311064,0,0,1,Old_UI
28.0,15.0,1,2.552591696,3.101610284,4.399712974,2.700186743,2.201870539,5.608230367,0,0,1,New_UI
35.0,3.0,1,2.026028909,9.533177759,3.948118382,3.334670523,1.126149556,5.798553483,0,1,0,New_UI
34.0,6.0,0,-11.0,1.0,,,8.392165341,2.0,1,0,0,Old_UI
39.0,4.0,0,4.380923541,8.690323227,7.393096313,4.151571966,1.133707051,7.525493492,0,1,0,New_UI
15.0,5.0,0,1.0,4.270609071,,2.056596894,0.737596059,1.0,0,1,0,Old_UI
32.0,6.0,0,8.804297006,0.173975431,8.975233201,,7.213213535,0.186855392,1,0,0,Old_UI
22.0,3.0,0,1.867747958,1.0,2.985151378,3.244546991,2.330771987,0.0,0,1,0,New_UI
29.0,6.0,0,3.669085951,6.228675919,3.076254665,4.475448828,2.099090349,3.0,0,1,0,New_UI
25.0,15.0,1,4.738839647,2.438665578,4.297755563,9.810863769,7.538999727,0.738443425,1,0,0,New_UI
27.0,7.0,0,1.0,8.850507626,2.382042946,3.90874547,3.302190594,4.0,0,1,0,New_UI
36.0,5.0,0,2.785220199,9.621152786,5.340231951,0.671144013,0.980958334,3.655363842,0,1,0,New_UI
39.0,8.0,0,3.0,8.571897987,5.380055404,2.224709305,0.954500978,7.521431682,0,1,0,New_UI
38.0,9.0,0,4.420210928,7.731938103,7.866640988,,1.0,5.129261018,0,1,0,Old_UI
23.0,15.0,1,2.763195958,3.658614153,7.678474663,0.808622942,1.09779169,5.193786882,0,0,1,New_UI
30.0,10.0,0,3.0,6.317318956,6.720450389,0.546327805,0.801589992,9.966940006,0,1,0,Old_UI
24.0,4.0,0,1.974796697,7.469542053,0.034218514,2.154103156,1.502156349,8.820398085,0,1,0,New_UI
37.0,10.0,0,3.966319242,8.609209256,6.878493029,3.604442544,1.0,6.204452478,0,1,0,New_UI
19.0,5.0,0,2.854169232,4.90531357,0.306088728,1.8399538,1.12345037,7.522003823,0,1,0,New_UI
28.0,13.0,1,3.81928354,4.26658558,5.324050424,5.513127305,2.892740375,3.467835323,0,0,1,Old_UI
24.0,12.0,1,2.89547792,3.892121194,5.025681222,0.281424612,2.780433387,7.103087709,0,0,1,New_UI
30.0,13.0,1,1.795308777,5.94060875,4.46172171,2.875794077,0.167074998,5.516059381,0,0,1,Old_UI
18.0,7.0,0,2.800950079,5.998918355,2.595762642,,0.614098185,0.0,0,1,0,New_UI
,6.0,0,8.899948079,2.419816348,8.073748638,8.857291772,9.003606455,1.595289405,1,0,0,Old_UI
32.0,4.0,0,0.154685561,6.842794277,5.065329214,6.782686828,0.68316261,1.0,0,1,0,New_UI
21.0,8.0,0,4.260724923,1.415247139,8.381670501,8.272770803,1.0,3.282020864,1,0,0,Old_UI
29.0,10.0,0,7.902499833,0.723166508,0.699655402,9.536305317,8.685117268,4.602676652,1,0,0,Old_UI
29.0,10.0,0,9.863851466,2.0,3.0,6.365831764,7.965587146,0.805308042,1,0,0,New_UI
43.0,14.0,1,3.135577142,8.062089914,7.709304252,2.423721701,1.387188404,7.61225939,0,1,0,New_UI
20.0,7.0,0,0.197556666,8.78798546,3.047162982,0.831202795,0.288641524,7.296592939,0,1,0,Old_UI
23.0,4.0,0,4.021707993,3.0,0.622656652,2.286184013,1.340735043,5.0,0,1,0,New_UI
47.0,7.0,0,6.328112931,3.0,1.0,6.560300749,9.326035916,2.811093336,1,0,0,Old_UI
30.0,7.0,0,8.524780764,5.310626632,5.0,6.952997613,0.0,1.199172131,1,0,0,Old_UI
34.0,3.0,0,2.539327217,-1.0,5.046786464,2.0,1.236933779,9.041450213,0,1,0,Old_UI
38.0,9.0,0,7.641569041,1.0,6.084442701,7.466634771,7.488049615,0.393624095,1,0,0,Old_UI
19.0,12.0,1,2.877440133,3.976948836,4.336169772,4.461844694,4.0,4.817177058,0,0,1,New_UI
34.0,6.0,0,0.769342327,9.285128559,4.446979617,4.481301335,2.013554872,8.448031467,0,1,0,New_UI
40.0,8.0,1,3.465303716,2.757729938,9.997131718,2.0,8.515195562,0.212170671,1,0,0,Old_UI
38.0,10.0,0,4.0,4.0,8.160083104,6.973631961,9.785974672,1.0,1,0,0,Old_UI
38.0,8.0,0,8.248457018,1.964261278,9.522537139,7.963924574,8.698434867,0.573639298,1,0,0,Old_UI
,,0,1.0,4.886591588,9.891726893,8.602630721,8.51503089,0.755804505,1,0,0,New_UI
20.0,9.0,0,5.798010631,5.602384162,3.167280259,7.235153877,8.134810577,2.586664002,1,0,0,Old_UI
32.0,10.0,0,2.0,2.59312109,9.034841535,6.277114576,8.882314834,3.163583208,1,0,0,Old_UI
,0.0,1,5.69210688,3.531277616,1.0,8.486254811,-2.270147095,5.252398351,1,0,0,Old_UI
33.0,11.0,1,0.518267283,2.550938899,4.962478333,4.400611636,0.299933446,3.868472269,0,0,1,New_UI
24.0,4.0,0,7.781085636,0.252971437,5.234515085,,-5.234677148,3.808997252,1,0,0,Old_UI
44.0,12.0,1,0.339873155,4.724893088,5.646331729,1.240339943,0.527328973,7.39514585,0,1,0,New_UI
33.0,15.0,1,1.698094192,1.840006067,4.658831918,3.0,5.899456778,4.409774785,0,0,1,Old_UI
32.0,11.0,1,2.41251573,8.166890477,3.172952474,3.095003743,0.980568742,8.043477523,0,1,0,Old_UI
18.0,9.0,0,5.344519502,2.855688657,,7.091607765,7.537489097,2.0,1,0,0,New_UI
37.0,3.0,0,-1.0,2.995804657,9.883575229,6.870590688,8.966297807,3.420655996,1,0,0,New_UI
29.0,6.0,0,9.775657256,2.158158221,1.340687065,3.277221851,9.088377621,3.300080341,1,0,0,New_UI
50.0,11.0,1,3.0,4.092924766,-1.0,9.590092292,5.0,4.0,1,0,0,Old_UI
46.0,13.0,1,3.019029224,4.78531226,5.091238788,2.364073592,5.0,6.518490102,0,1,0,Old_UI
28.0,4.0,0,2.874784,1.0,0.276125403,3.521303088,4.853877162,8.561313532,0,1,0,New_UI
22.0,6.0,0,2.972700976,8.917270057,0.603897913,2.898738678,3.0,7.544225997,0,1,0,New_UI
33.0,3.0,0,9.205973148,1.957176116,5.814142154,7.271740293,9.807704688,0.341440016,1,0,0,New_UI
26.0,8.0,0,8.642323378,3.162758192,3.174785367,7.847257283,8.811745986,0.864750051,1,0,0,New_UI
30.0,8.0,0,9.319894663,0.590318152,7.991926312,6.42508327,7.057005149,2.0,1,0,0,New_UI
19.0,3.0,0,5.099386895,1.0,5.761851449,7.143553909,8.559855165,1.274084,1,0,0,New_UI
41.0,9.0,0,8.963838737,2.0,6.552605416,8.177809949,9.827939756,3.669097712,1,0,0,Old_UI
22.0,9.0,0,1.202019039,4.0,0.090662249,2.772606,0.907246862,8.503820008,0,1,0,Old_UI
18.0,10.0,0,5.252833263,1.0,,6.657617786,17.03934741,2.86987707,1,0,0,New_UI
18.0,6.0,0,8.543670495,1.37166991,5.056754546,8.963506293,8.260602292,1.839910506,1,0,0,Old_UI
47.0,8.0,0,6.415877206,2.220195975,-1.0,,8.999526194,2.0,1,0,0,Old_UI
34.0,14.0,1,2.005240051,1.48254103,5.710607415,1.756948735,3.0,2.478144289,0,0,1,New_UI
35.0,6.0,0,3.413053384,8.415588943,6.989331851,0.229545902,3.0,4.154850159,0,1,0,New_UI
39.0,7.0,0,1.992242365,7.981908301,4.160718815,5.819949135,13.17596338,5.715391492,0,1,0,New_UI
22.0,6.0,0,2.508043354,9.101361008,1.309205748,0.958856673,1.790837484,7.212744272,0,1,0,New_UI
46.0,0.0,1,9.054929817,0.769813362,8.831419809,8.692640203,18.54151451,2.758961257,1,0,0,Old_UI
24.0,10.0,0,4.194059128,8.799822667,0.306406665,3.757993015,0.790668503,8.897938392,0,1,0,Old_UI
27.0,8.0,0,7.654983435,4.181466218,6.57619419,6.969014571,8.755116008,3.241100569,1,0,0,Old_UI
31.0,9.0,0,3.621583422,3.0,4.062452456,1.129727633,0.466781711,8.166625693,0,1,0,New_UI
35.0,4.0,0,3.0,1.771740934,6.963172396,,6.051365857,0.960460369,1,0,0,New_UI
37.0,,0,4.423886286,8.94679076,3.847463915,3.025464199,3.397540592,6.054011271,0,1,0,Old_UI
,11.0,1,3.474671239,1.252815761,4.583093529,1.542410028,1.098725799,7.481682514,0,0,1,New_UI
26.0,9.0,1,3.617089716,5.816535019,1.54458447,1.24380374,2.423157879,7.236717145,0,1,0,New_UI
35.0,14.0,1,4.272023784,3.808149631,6.487859325,2.734886076,1.807817301,6.49488306,0,0,1,Old_UI
23.0,15.0,1,5.346030611,1.45249615,,7.132648895,6.646275221,7.662847751,0,0,1,Old_UI
34.0,4.0,0,9.525873241,3.758808592,8.162332375,6.772593528,8.250724884,1.410262881,1,0,0,Old_UI
22.0,3.0,0,8.498994414,1.224700761,6.310027172,5.846571452,9.979597818,1.539906272,1,0,0,New_UI
22.0,4.0,0,5.82440023,2.678374069,5.765033264,,8.263698987,-22.0,1,0,0,New_UI
20.0,,0,0.906759736,9.170286922,1.528783259,5.458065287,1.752553524,-77.0,0,1,0,New_UI
38.0,8.0,0,5.650641867,3.279707701,7.631144448,8.99338851,5.0,1.199189179,1,0,0,Old_UI
29.0,8.0,0,2.03331875,2.0,0.637247524,0.122589206,1.077776765,0.0,0,1,0,New_UI
23.0,5.0,0,2.948405308,1.0,3.0,0.079816276,1.257537081,8.488369509,0,1,0,New_UI
39.0,4.0,0,0.487016967,4.0,4.324347364,2.0,1.287464848,9.215586585,0,1,0,Old_UI
24.0,4.0,0,4.068237566,7.468990725,1.262072722,0.15967751,1.428796953,7.998760459,0,1,0,New_UI
28.0,5.0,0,8.365577142,4.358231115,2.454839088,6.651429799,8.635850473,3.090359603,1,0,0,Old_UI
26.0,9.0,0,9.253922062,3.5096782,3.81716316,7.704202389,8.555272289,2.655574282,1,0,0,New_UI
28.0,5.0,0,8.857302916,2.837726917,5.574612031,7.693148882,4.0,0.20617104,1,0,0,Old_UI
,7.0,0,3.010391359,2.0,4.580240155,4.0,0.829732532,8.956205803,0,1,0,New_UI
23.0,6.0,0,7.166119672,0.993538799,7.690773454,6.603483112,1.0,1.043163743,1,0,0,New_UI
26.0,12.0,1,3.40906754,3.124135408,3.595200946,2.0,1.0,-44.0,0,0,1,New_UI
36.0,8.0,0,1.843470091,6.827529307,2.681470474,1.0,2.169223685,6.903536347,0,1,0,New_UI
29.0,9.0,0,9.870448159,1.550370006,4.749685487,5.65622445,8.426490946,-88.0,1,0,0,New_UI
35.0,9.0,0,2.801533552,2.0,5.525901538,,2.263114696,8.50833092,0,1,0,Old_UI
25.0,3.0,0,8.892899508,3.822086007,6.566841517,8.634580609,8.718488869,4.176286041,1,0,0,New_UI
,7.0,0,6.352309242,2.251581622,7.177484055,6.125217206,5.0,2.0,1,0,0,New_UI
25.0,3.0,0,4.503033823,9.067047043,0.035631648,5.322302647,1.990200888,8.509794093,0,1,0,New_UI
29.0,12.0,1,5.11735772,0.433491366,4.030243784,0.938730825,2.619776585,2.565567383,0,0,1,Old_UI
22.0,3.0,0,4.216718681,9.888479113,,0.646461207,0.701642563,9.763552255,0,1,0,New_UI
27.0,9.0,0,4.893096992,2.52135199,3.900518518,5.777822714,7.317897401,2.936937026,1,0,0,Old_UI
50.0,15.0,1,8.764545237,2.697701112,3.0,0.0,8.265011187,0.189139921,1,0,0,Old_UI
36.0,5.0,0,3.114757149,1.0,4.857562907,1.2311437,4.0,9.046375023,0,1,0,Old_UI
20.0,8.0,0,9.133767157,2.0,,6.066180861,9.548271984,2.189444225,1,0,0,New_UI
34.0,11.0,1,4.381185442,2.455673527,6.536024133,5.412278879,4.425627419,4.104017395,0,0,1,New_UI
34.0,5.0,0,0.634873611,8.73057537,4.39285026,,1.971480303,8.927179698,0,1,0,Old_UI
22.0,3.0,0,0.235665068,3.0,2.426863405,,1.714878504,8.692900127,0,1,0,New_UI
26.0,7.0,0,8.988926126,0.662592492,6.404988398,7.167696122,7.753816443,2.524164262,1,0,0,New_UI
20.0,,1,2.220370657,4.407197122,3.805228179,3.725218222,3.529194797,5.038428907,0,0,1,New_UI
,5.0,0,0.0,1.218797663,7.03797539,8.328997467,7.793959776,2.001829023,1,0,0,New_UI
22.0,,1,8.773581716,3.386629073,4.888757513,0.0,2.0,0.21768639,1,0,0,Old_UI
33.0,8.0,0,1.754956963,9.462588156,,4.724910538,1.004822418,7.274364925,0,1,0,New_UI
35.0,7.0,0,7.030611422,1.034274886,8.838060216,8.471986596,7.79942989,2.253099708,1,0,0,Old_UI
19.0,10.0,1,7.132732337,2.114498601,4.932162321,6.135983075,9.370950826,2.919783442,1,0,0,Old_UI
30.0,7.0,0,-44.0,7.249325605,0.359200046,4.871782173,2.143706357,3.067120339,0,1,0,New_UI
37.0,10.0,0,-0.432094648,3.255004092,4.484739742,6.421194112,8.876852401,3.454350083,1,0,0,New_UI
31.0,10.0,0,1.370881971,7.38797417,0.08377013,2.737096657,-9.655715018,8.420965721,0,1,0,Old_UI
31.0,6.0,1,8.379736581,2.954018582,6.800781898,5.91690302,7.202805728,3.102878135,1,0,0,Old_UI
46.0,15.0,1,5.122849928,2.493144662,5.052834721,5.396179463,13.78970607,5.043341483,0,0,1,Old_UI
24.0,3.0,0,7.720439112,2.399874052,8.369940907,6.542073716,7.692054398,2.637991804,1,0,0,Old_UI
32.0,4.0,0,2.966599196,4.463040551,5.399055104,6.527110172,8.869951233,2.482325226,1,0,0,Old_UI
38.0,5.0,0,5.900516422,2.754476747,,6.412127809,9.11665582,3.746199532,1,0,0,Old_UI
30.0,14.0,1,0.949799465,1.325058046,-0.233105922,3.150383876,-8.957156061,9.300724277,0,1,0,Old_UI
22.0,7.0,0,6.469226496,3.33093103,5.892895146,7.095905892,9.216628388,3.164292393,1,0,0,New_UI
24.0,9.0,0,2.445836031,0.326218855,-0.017660881,4.271845813,0.75800958,4.493830822,0,1,0,New_UI
17.0,7.0,1,7.076655743,2.027777161,4.833018512,7.614106987,4.255332064,4.989122645,1,0,0,Old_UI
30.0,7.0,0,0.648584783,8.600644958,0.621019506,4.566029611,0.49917856,7.998874887,0,1,0,New_UI
15.0,10.0,1,4.77782256,3.855387919,5.305409483,4.185375406,0.461313559,4.078626194,1,0,0,Old_UI
15.0,3.0,1,8.274482872,2.24892659,4.958472428,7.258745213,7.158512967,4.292637559,1,0,0,Old_UI
18.0,10.0,0,1.093685539,6.9488835,0.448568255,2.803256011,0.762671464,8.032509048,0,1,0,New_UI
42.0,10.0,0,0.722621749,2.512733223,4.696182171,3.799996823,1.345482914,8.344812961,0,1,0,New_UI
25.0,6.0,0,2.92055641,8.697190245,4.780522728,3.732269272,2.890405685,8.429490254,0,1,0,New_UI
15.0,8.0,0,1.845948426,9.184432425,5.241844429,4.137616115,1.885333633,8.792473365,0,1,0,Old_UI
34.0,7.0,0,0.467950174,8.487651609,4.555512375,2.833036048,0.740040418,9.087180116,0,1,0,Old_UI
32.0,10.0,0,1.034806402,8.996019566,-0.121712368,2.624915574,0.493491215,7.954228234,0,1,0,Old_UI
24.0,3.0,0,7.21804331,0.933532834,1.129339725,6.723505373,6.887947716,1.605417917,1,0,0,New_UI
19.0,5.0,0,7.082078952,0.343867731,8.943075877,6.62825085,7.300833934,2.788208907,1,0,0,New_UI
35.0,9.0,1,8.57696569,2.989957146,4.021752367,0.893538015,5.597608666,1.157657748,0,0,1,Old_UI
35.0,3.0,0,1.163128851,9.21486937,4.692442725,3.258536793,0.649167461,8.950588466,0,1,0,Old_UI
32.0,10.0,0,1.348183602,5.739612102,7.166472907,7.079751166,3.700542731,6.094316213,0,1,0,New_UI
28.0,14.0,1,7.904168049,2.056819526,6.217568111,5.173196795,2.740167226,3.782533572,0,0,1,Old_UI
21.0,3.0,1,5.18765979,4.471424957,4.293981878,4.389368528,1.903319262,8.441509062,0,0,1,New_UI
33.0,7.0,0,7.627480622,1.637111513,6.603000313,6.253714462,7.378680176,4.204562898,1,0,0,Old_UI
25.0,14.0,0,1.183573642,8.695858318,-0.035035123,4.251098625,1.924617275,9.736359182,0,1,0,New_UI
31.0,5.0,1,1.270530097,8.301086229,0.451885729,2.656004647,0.557712361,8.191413329,0,1,0,New_UI
32.0,10.0,0,1.080313729,4.872238704,-0.408951252,3.146664807,0.701846063,9.136776278,0,1,0,New_UI
33.0,3.0,0,4.544538995,1.25310845,9.118809218,3.988484806,8.198736701,3.160936976,1,0,0,Old_UI
32.0,7.0,1,4.567707573,4.500080991,4.129983019,0.579122154,2.298556664,-66.0,0,1,0,New_UI
28.0,7.0,0,-99.0,1.855220068,,6.849005976,4.949821427,4.21883471,1,0,0,Old_UI
15.0,12.0,0,-77.0,3.159277875,5.194677329,8.972515045,7.262765864,4.231650349,1,0,0,New_UI
44.0,8.0,0,1.718519472,4.092858081,7.339040953,4.675899614,1.159199327,4.162588913,0,1,0,New_UI
27.0,7.0,0,6.718192789,2.172036507,9.425582145,8.405093317,7.516182802,2.316799143,1,0,0,Old_UI
18.0,10.0,0,0.611751101,4.736520563,6.409707761,4.079877737,1.88585998,8.473264467,0,1,0,New_UI
21.0,6.0,0,2.286704715,9.319938817,,2.745521018,2.995495748,7.204176233,0,1,0,New_UI
30.0,14.0,0,1.297841054,8.394955323,,2.443062681,0.519461001,9.426498594,0,1,0,Old_UI
29.0,5.0,0,0.814444255,2.100913472,5.036362465,1.133357047,10.03075375,7.469865914,0,1,0,New_UI
19.0,15.0,0,4.888602634,2.221009607,5.374935996,6.665452216,7.16521911,1.21714339,1,0,0,Old_UI
34.0,10.0,1,4.857394666,2.335797532,4.597351159,5.787306275,4.230870048,2.445077382,0,0,1,Old_UI
31.0,10.0,0,0.772561984,8.917733833,0.001125079,4.148985149,1.821089103,6.839659424,0,1,0,New_UI
21.0,3.0,0,9.05862423,1.427388491,4.576823898,6.999072381,7.206820307,3.509023068,1,0,0,New_UI
15.0,11.0,1,7.591465572,3.4990848,4.809576795,4.030113777,2.925598458,-55.0,0,0,1,Old_UI
32.0,8.0,0,4.416470081,2.846979252,5.239662821,6.624200961,7.595495658,7.40222511,0,1,0,New_UI
33.0,5.0,1,2.476200872,7.001928816,4.753386032,,3.143028468,4.283828911,0,1,0,New_UI
26.0,14.0,0,2.513704705,2.490564017,0.259176704,4.369777282,1.988300404,8.081724622,0,1,0,New_UI
20.0,8.0,0,4.188735395,1.598312756,6.399246097,7.248067902,9.454398666,2.936143398,1,0,0,Old_UI
15.0,14.0,1,4.108307921,3.780928236,5.217956175,2.919412341,11.30391812,3.885861287,0,0,1,New_UI
30.0,14.0,1,4.750273207,3.067137054,2.68460286,3.888932305,0.643580577,3.132308229,0,0,1,New_UI
32.0,11.0,1,3.133617909,2.602420447,4.601867187,6.462233609,2.817117578,1.381799346,1,0,0,Old_UI
27.0,,0,0.543574116,3.831644456,-0.062077544,2.300787395,1.060529276,8.933985275,0,1,0,New_UI
36.0,8.0,1,7.950460133,2.355973437,4.477374643,4.321368005,3.905007203,3.25315585,1,0,0,New_UI
32.0,10.0,0,2.269081235,8.437263368,4.498772416,2.381136006,1.71000045,7.853643784,0,1,0,New_UI
36.0,14.0,1,2.712531452,2.826476228,0.324246444,3.856507935,1.926397783,7.616042671,0,1,0,Old_UI
15.0,7.0,1,7.651783849,0.626990204,8.787110559,8.380655422,7.188188622,2.302584605,1,0,0,Old_UI
,,0,1.62104785,1.786680878,5.200683904,0.792817301,4.871374364,5.442421362,1,0,0,Old_UI
30.0,10.0,0,0.862509094,9.0018724,-0.374576659,2.940772716,1.038548973,9.128578954,0,1,0,New_UI
17.0,6.0,0,0.911497021,8.435438417,4.891244644,2.811575929,0.322657403,8.57692215,0,1,0,Old_UI
16.0,9.0,0,6.831008972,2.681135717,8.88270985,6.979053211,19.19139884,4.340535103,1,0,0,New_UI
20.0,7.0,0,4.665789282,2.476209791,6.729176154,6.754339824,9.715145298,4.416221441,1,0,0,New_UI
30.0,3.0,0,0.345154249,8.101823733,1.043279336,3.866705509,1.055143827,6.422367717,0,1,0,New_UI
35.0,8.0,1,-0.116548234,8.850933695,0.327111173,3.711928257,1.07406463,9.38305271,0,1,0,New_UI
28.0,13.0,0,0.259375163,4.127408923,5.447949427,2.958258852,0.226466032,9.11569911,0,1,0,New_UI
33.0,15.0,0,1.038655538,8.889453232,0.710129113,,0.560636122,8.790342523,0,1,0,Old_UI
