Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
0.018518519,0.018867925,0,0.979685847,0.660377358,0.993592814,0.979685847,0,7,0
0.5,0.136363636,0.5,0.004108796,0.181818182,0,0.000543982,0.666666667,1,1
0,0.045454545,0,0.023287037,0.181818182,0,0.023287037,0,1,0
0.048387097,0.136363636,0,0.029988426,0.181818182,0,0.010949074,0.75,1,0
0.130434783,0.136363636,0,0.789837963,0.181818182,0,0.071006944,0.666666667,1,0
0.25,0.2,0,0.013428241,0,0,0.013428241,1,5,0
0.083333333,0.090909091,0,0.124155093,0,0,0.124155093,0,7,0
0.0625,0.4,0,0.005599537,0,0,0.005439815,0.8125,5,0
0.333333333,0.2,0,0.433752315,0,0,0.433752315,1,5,0
0.064814815,0.636363636,1,0.953022487,0,0,0.02520668,0.821428571,7,1
0.045454545,0.058823529,0,0.001185792,0,0.993592814,0.001185792,0,3,0
0.022222222,0.058823529,0,0.00153075,0,0.993592814,0.00153075,0,3,0
0.045454545,0.058823529,0,0.30147146,0,0.993592814,0.30147146,0,3,0
0.117647059,0.051282051,0,1.85185E-05,0.538461538,0.999935281,1.15741E-05,0,10,0
0.2,0.025641026,0,0.000586806,0.538461538,0.999935281,0.000586806,0,10,0
0.009803922,0.029411765,0,0.315687831,0.470588235,0.676404764,0.315687831,0,7,0
0.058823529,0.025641026,0,0.001128472,0.538461538,0.999935281,0.001128472,0,10,0
0.083333333,0.051282051,0,0.001946759,0.538461538,0.999935281,0.001934028,0,10,0
0.333333333,0.029411765,0,0.469075728,0.470588235,0.676404764,0.469075728,0,7,0
0.137931034,0.117647059,0,0.506911376,0.470588235,0.676404764,0.506899802,0.823529412,7,0
0.090909091,0.142857143,0,0.00052662,0,0,0.00052662,0.8,10,0
0.037037037,0.285714286,0,0.217202546,0,0,0.217202546,0.806451613,10,0
0.3,0.109090909,0,0.968844246,0.672727273,0.993592814,0.968837632,1,7,0
0.044444444,0.036363636,0,0.987248677,0.672727273,0.993592814,0.98724041,0,7,0
0.085714286,0.090909091,0,0.021157407,0.454545455,0.999935281,0.021157407,0,1,0
0.058823529,0.018181818,0,0.994441138,0.672727273,0.993592814,0.994441138,0,7,0
0.055555556,0.03030303,0,8.10185E-05,0.454545455,0.999935281,8.10185E-05,0,1,0
0.011235955,0.03030303,0,0.000115741,0.454545455,0.999935281,0.000115741,0,1,0
0.142857143,0.035714286,0,0.212758488,0.357142857,0.993592814,0.212758488,0,3,0
0.069767442,0.375,0.5,0.007534722,0,0,0.007511574,0.866666667,5,0
0.030769231,0.133333333,0,0.000902778,0,0,0.000543982,0.916666667,1,0
0.333333333,0.133333333,0,0.331701389,0,0,0.267025463,0.5,1,0
0.171428571,0.4,0.5,0.352824074,0,0,0.325277778,0.857142857,1,1
0.090909091,0.066666667,0,0.375439815,0,0,0.375439815,0,1,0
0.074074074,0.205128205,0,0.664208333,0.538461538,0.999935281,0.364768519,0.821428571,10,0
0.026315789,0.025641026,0,0.106918982,0.538461538,0.999935281,0.106918982,0,10,0
0.016528926,0.068965517,0,0.998664352,0.379310345,0.999935281,0.998641204,0,5,0
0.181818182,0.068965517,0,0.999395833,0.379310345,0.999935281,0.998611111,0,5,0
0.1,0.206896552,0,0.999349537,0.379310345,0.999935281,0.999349537,0.866666667,5,0
0,0.03030303,0,0.000555556,0.454545455,0.999935281,0.000555556,0,1,0
0.571428571,0.121212121,0,0.008888889,0.454545455,0.999935281,0.000983796,0.666666667,1,0
0.153846154,0.117647059,0,0.582326389,0.470588235,0.676404764,0.510085979,0.8,7,0
1,0.058823529,0,0.685886243,0.470588235,0.676404764,0.685886243,0,7,0
0.2,0.029411765,0,0.666569114,0.470588235,0.676404764,0.666569114,0,7,0
0.015384615,0.018181818,0,0.868411045,0.672727273,0.993592814,0.868411045,0,7,0
0.142857143,0.029411765,0,0.745927579,0.470588235,0.676404764,0.745927579,0,7,0
0.014925373,0.018181818,0,0.886276455,0.672727273,0.993592814,0.886276455,0,7,0
0.684210526,0.236363636,1,0.992776124,0.672727273,0.993592814,0.872306548,1,7,1
0.25,0.25,0,0.625132275,0,0,0.625122355,0.75,7,0
0.064935065,0.111111111,0,0.57810571,0.6,0.993592814,0.57810571,0.774193548,3,0
0.090909091,0.058823529,0,0.074403109,0,0.993528095,0.074403109,0,7,0
0.02173913,0.2,0,0.875666667,0,0,0.875666667,0.833333333,5,0
0.076923077,0.028571429,0,0.441493056,0.485714286,0.993592814,0.441493056,0,1,0
0.090909091,0.028571429,0,0.501493056,0.485714286,0.993592814,0.501493056,0,1,0
0.266666667,0.16,0.5,0.024641204,0.28,0.999935281,0.000941358,1,3,0
0.032786885,0.08,0,0.03568287,0.28,0.999935281,0.009891975,0,3,0
0.027027027,0.04,0,0.249398148,0.28,0.999935281,0.249398148,0,3,0
0.151515152,0.087719298,0,0.005949074,0.684210526,0.993592814,8.10185E-05,0,1,0
0.012987013,0.032258065,0,8.2672E-06,0.419354839,0.993592814,8.2672E-06,0,7,0
0.055555556,0.032258065,0,4.9603E-06,0.419354839,0.993592814,4.9603E-06,0,7,0
0.009803922,0.032258065,0,0.000196759,0.419354839,0.993592814,0.000196759,0,7,0
0.142857143,0.083333333,0,0.001114969,0,0,0.001114969,0,3,0
0.1,0.166666667,0,0.001334877,0,0,0.001334877,1,3,0
0.06,0.065217391,0,0.890671296,0.608695652,0.993592814,0.890671296,0,1,0
0.166666667,0.083333333,0,0.007573303,0,0,0.007573303,0,3,0
0.2,0.02173913,0,0.995266204,0.608695652,0.993592814,0.995266204,0,1,0
0.5,0.0625,0,0.013100198,0,0,0.013100198,0,7,0
0.181818182,0.070175439,0,0.011643519,0.684210526,0.993592814,5.78704E-05,0,1,0
0.095238095,0.035087719,0,0.005949074,0.684210526,0.993592814,0.005590278,0,1,0
0.086956522,0.057142857,0,0.539722222,0.485714286,0.993592814,0.539664352,0,1,0
0.333333333,0.057142857,0,0.63818287,0.485714286,0.993592814,0.638020833,0,1,0
0.05,0.028571429,0,0.662789352,0.485714286,0.993592814,0.662789352,0,1,0
0.0125,0.028571429,0,0.851400463,0.485714286,0.993592814,0.851400463,0,1,0
0.038461538,0.028571429,0,0.898460648,0.485714286,0.993592814,0.898460648,0,1,0
0.008196721,0.047619048,0,0.022752976,0.142857143,0.993592814,0.022752976,0,7,0
0.125,0.095238095,0,0.035155423,0.142857143,0.993592814,0.03514881,0,7,0
0.006042296,0.095238095,0,0.048599537,0.142857143,0.993592814,0.048569775,0,7,0
0.009259259,0.055555556,0,0.525366512,0,0,0.525366512,0,3,0
0.010416667,0.032258065,0,0.977652116,0.419354839,0.993592814,0.977652116,0,7,0
0.052631579,0.166666667,0,0.977174273,0,0,0.977174273,0.714285714,7,0
0.166666667,0.01754386,0,0.880694444,0.684210526,0.993592814,0.880694444,0,1,0
0.0625,0.111111111,0,0.000259259,0,0,0.000259259,0.875,5,0
0.037037037,0.111111111,0,0.015361111,0,0,0.015361111,1,5,0
0.15,0.069767442,0,0.726727844,0.581395349,0.993528095,0.307375992,0,7,0
0.714285714,0.11627907,0,0.004312169,0.581395349,0.993528095,0.002091601,1,7,0
0.142857143,0.128205128,0,0.426111111,0.538461538,0.993592814,0.426111111,0.736842105,1,0
0.230769231,0.176470588,0,0.584442791,0,0,0.006142527,1,7,0
0.333333333,0.235294118,0,0.308209325,0,0,0.093950066,1,7,0
0.083333333,0.136363636,0.5,0.236724537,0.181818182,0.993592814,0.236693673,0.818181818,3,0
0.130434783,0.136363636,0,0.939220679,0.181818182,0.993592814,0.320736883,1,3,0
0.018867925,0.023255814,0,0.547633929,0.581395349,0.993528095,0.547633929,0,7,0
0.08,0.093023256,1,0.675664683,0.581395349,0.993528095,0.675649802,0,7,0
0.03030303,0.023255814,0,0.675940807,0.581395349,0.993528095,0.675940807,0,7,0
0.125,0.023255814,0,0.709292328,0.581395349,0.993528095,0.709292328,0,7,0
0.052631579,0.023255814,0,0.740381944,0.581395349,0.993528095,0.740381944,0,7,0
0.05,0.090909091,0,0.448742284,0.181818182,0.993592814,0.448722994,0,3,0
1,0.11627907,1,0.879452712,0.581395349,0.993528095,0.879437831,1,7,1
0.125,0.279069767,1,0.98755291,0.581395349,0.993528095,0.943973214,1,7,1
0.3,0.09375,0.5,0.998493717,0.4375,0.993528095,0.998462302,0,7,0
0.113207547,0.428571429,0,0.003614969,0,0,0.003402778,0.857142857,3,0
0.047619048,0.071428571,0,4.9603E-06,0,0,4.9603E-06,0,7,0
0.133333333,0.142857143,0,0.092733135,0,0,0.092733135,1,7,0
0.166666667,0.025641026,0,0.201157407,0.538461538,0.993592814,0.201157407,0,1,0
0,0.025641026,0,0.236840278,0.538461538,0.993592814,0.236840278,0,1,0
0.011235955,0.058823529,0,0.461934524,0,0,0.461934524,0,7,0
0.228571429,0.470588235,0.5,0.592342923,0,0,1.6534E-06,0.769230769,7,1
0.142857143,0.058823529,0,0.944406415,0,0,0.944406415,0,7,0
0.029411765,0.045454545,0,0.578630401,0.181818182,0.993592814,0.578630401,0,3,0
0.090909091,0.045454545,0,0.666500772,0.181818182,0.993592814,0.666500772,0,3,0
0.029411765,0.045454545,0,0.781813272,0.181818182,0.993592814,0.781813272,0,3,0
0.044776119,0.3,0,0.271583995,0,0,2.48016E-05,0.806451613,7,0
0.027027027,0.1,0,0.044102183,0,0,0.044102183,0.933333333,7,0
0.166666667,0.1,0,0.455398479,0,0,0.455398479,1,7,0
0,0.058823529,0,0.384112654,0,0,0.384112654,0,3,0
0.0625,0.058823529,0,0.546890432,0,0,0.546890432,0,3,0
0.2,0.235294118,0,0.602797068,0,0,0.365482253,0.916666667,3,0
0.1,0.058823529,0,0.60152392,0,0,0.60152392,0,3,0
1,0.0625,0,0.451431878,0.4375,0.993528095,0.451425265,0,7,0
0.009063444,0.09375,0,0.67389881,0.4375,0.993528095,0.439806548,0,7,0
0.013605442,0.0625,0,0.763581349,0.4375,0.993528095,0.763574736,0,7,0
0.136363636,0.09375,0,0.842423942,0.4375,0.993528095,0.842414021,0,7,0
0.090909091,0.21875,0.5,0.965041336,0.4375,0.993528095,0.18323578,0.833333333,7,1
0.3,0.272727273,1,0.788213735,0.181818182,0.993592814,0.788113426,1,3,1
0.012987013,0.058823529,0,0.658715278,0,0,0.658715278,0,3,0
0.125,0.023529412,0,0.682847222,0.788235294,0.993528095,0.682840609,0,7,0
0.024691358,0.023529412,0,0.689938823,0.788235294,0.993528095,0.689862765,0,7,0
0.0625,0.2,0,0.000104167,0,0,0.000104167,0.9,1,0
0.166666667,0.2,0,0.657581019,0,0,0.657581019,0.8,1,0
0.041666667,0.2,0,0.909675926,0,0,0.909675926,0.842105263,1,0
0.142857143,0.047619048,0,0.922726521,0.142857143,0.993592814,0.922726521,0,7,0
0.363636364,0.2,0.5,0.088518519,0.1,0,0.087141204,0.833333333,1,1
0.0625,0.095238095,0,0.92646164,0.142857143,0.993592814,0.92645668,0,7,0
0.045454545,0.05,0,0.40037037,0.1,0,0.40037037,0,1,0
0.05,0.05,0,0.933993056,0.1,0,0.933993056,0,1,0
0.01,0.05,0,0.838449074,0.1,0,0.838449074,0,1,0
0.333333333,0.15,0,0.000150463,0.1,0,6.94444E-05,0.666666667,1,0
0.083333333,0.047619048,0,0.000435957,0.571428571,0,0.000146605,0,3,0
0.269230769,0.166666667,0,0.504409722,0.571428571,0,0.234544753,0.8,3,0
0.023255814,0.023809524,0,0.186747685,0.571428571,0,0.186747685,0,3,0
0.06779661,0.095238095,1,0.980513117,0.571428571,0,0.980459105,0,3,0
0.076923077,0.023809524,0,0.990960648,0.571428571,0,0.990960648,0,3,0
0.066666667,0.0625,0,0.000663029,0.4375,0,0.000663029,0,7,0
0.057142857,0.0625,0,0.034971892,0.4375,0,0.034882606,0,7,0
0.5,0.09375,0,0.011390542,0.4375,0,0.000476191,0,7,0
0.25,0.03125,0,0.033348214,0.4375,0,0.033348214,0,7,0
0.028571429,0.03125,0,0.052142857,0.4375,0,0.052142857,0,7,0
0.016393443,0.023529412,0,0.004332011,0.788235294,0.993528095,0.004312169,0,7,0
0.037037037,0.181818182,0,0.689621914,0,0.993592814,0.382943673,0.806451613,3,0
0.1,0.090909091,0,0.775424383,0,0.993592814,0.775424383,0,3,0
0.019230769,0.142857143,0,0.041388889,0,0,0.041388889,0.76,3,0
0.026315789,0.142857143,0,0.000007716,0,0,0.000007716,0.923076923,3,0
0.086956522,0.285714286,0,0.002993827,0,0,0.002993827,0.882352941,3,0
0.022727273,0.041666667,0,6.94444E-05,0.25,0.993592814,6.94444E-05,0,1,0
0.134615385,0.291666667,0.5,0.995914352,0.25,0.993592814,0.993657407,0.76,1,1
0,0.037037037,0,0.747840609,0.333333333,0.514607147,0.747840609,0,7,0
0.053191489,0.185185185,0,0.806028439,0.333333333,0.514607147,0.690395172,0.884615385,7,0
0.090909091,0.071428571,0,0.940835648,0,0.999935281,0.940835648,0,5,0
0.555555556,0.357142857,0.5,0.909488426,0,0.999935281,0.907997685,1,5,1
0.058823529,0.037037037,0,0.766972553,0.333333333,0.514607147,0.766972553,0,7,0
0.092592593,0.15625,0,0.872992725,0.4375,0,0.872953042,1,7,0
0.076923077,0.03125,0,0.901087963,0.4375,0,0.901087963,0,7,0
0.008403361,0.023809524,0,0.558634259,0.571428571,0,0.558634259,0,3,0
0.076923077,0.047619048,0,0.602415124,0.571428571,0,0.602415124,0,3,0
0.057142857,0.047619048,0,0.656566358,0.571428571,0,0.656566358,0,3,0
0.5,0.040816327,0,0.000014881,0.632653061,0.993592814,1.6534E-06,0,7,0
0.111111111,0.071428571,0,0.006005291,0,0,0.006005291,0,7,0
0.25,0.071428571,0,0.008429233,0,0,0.008429233,0,7,0
0.01510574,0.357142857,1,0.038348214,0,0,0.038318452,0.848214286,7,1
0.028571429,0.071428571,0,0.084747024,0,0,0.084747024,0,7,0
0.111111111,0.074074074,0,0.140044643,0.333333333,0.514607147,0.01786045,0,7,0
0.125,0.045454545,0,0.034310516,0.590909091,0,0.033693783,0,7,0
0.173913043,0.090909091,0.5,0.000590278,0.590909091,0,4.9603E-06,0,7,0
0.04,0.022727273,0,0.001636905,0.590909091,0,0.001636905,0,7,0
0.057142857,0.045454545,0,0.046362434,0.590909091,0,0.046311177,0,7,0
0.028571429,0.055555556,0,0.001319444,0,0,0.001319444,0,1,0
0.142857143,0.071428571,0,0.1725,0.357142857,0.514607147,0.172372685,0,1,0
0.115384615,0.142857143,0.5,0.454961971,0.142857143,0.993592814,0.454948743,0.916666667,7,1
0.010869565,0.016129032,0,0.96148534,0.709677419,0.993592814,0.96148534,0,3,0
0.227272727,0.080645161,0,0.967758488,0.709677419,0.993592814,0.967758488,0,3,0
0.166666667,0.047619048,0,0.675621693,0.142857143,0.993592814,0.675621693,0,7,0
0.013333333,0.066666667,0,0.9988125,0,0,0.9988125,0,5,0
0.083333333,0.222222222,1,0.001631944,0,0,0.000671296,0.789473684,1,1
0.25,0.045454545,0,0.687217262,0.590909091,0,0.687207341,0,7,0
0.012987013,0.090909091,0,1.98413E-05,0,0,1.98413E-05,0,7,0
0.136363636,0.272727273,0.5,0.014970238,0,0,0.014933862,1,7,1
0.008695652,0.090909091,0,0.380997024,0,0,0.380997024,0,7,0
0.006802721,0.055555556,0,0.001851852,0,0,0.001851852,0,1,0
0.048780488,0.111111111,0,0.022361111,0,0,5.78704E-05,1,1,0
0.025,0.055555556,0,0.209918982,0,0,0.209918982,0,1,0
0.019607843,0.2,0,0.381805556,0,0,0.381805556,0.888888889,3,0
0.045454545,0.1,0,0.005408951,0,0,0.005408951,0.777777778,3,0
0,0.1,0,0.008487654,0,0,0.008487654,1,3,0
0.025,0.2,0,0.063923611,0,0,0.007457562,0.954545455,3,0
0.133333333,0.2,0,0.628854167,0,0,0.108468364,1,3,0
0.020833333,0.035714286,0,0.207905093,0.357142857,0.514607147,0.207905093,0,1,0
0.222222222,0.071428571,0,0.330787037,0.357142857,0.514607147,0.330787037,0,1,0
0.014492754,0.083333333,0,0.747472994,0.25,0,0.747472994,0,3,0
0.333333333,0.029411765,0,0.966813823,0.470588235,0.999935281,0.966813823,0,7,0
0.222222222,0.416666667,0.5,0.624382716,0.25,0,0.31158179,0.818181818,3,0
0.5,0.333333333,0,0.010941358,0,0,0.010941358,1,3,0
0.047619048,0.166666667,0,0.044278549,0,0,0.044278549,0.888888889,3,0
0.25,0.066666667,0,0.000104167,0,0.993592814,0.000104167,0,1,0
0.008695652,0.038461538,0,0.368878968,0.307692308,0,0.368878968,0,7,0
0.028571429,0.066666667,0,0.1034375,0,0.993592814,0.1034375,0,1,0
0.142857143,0.192307692,0,0.705205027,0.307692308,0,0.133361442,1,7,0
0.038461538,0.038461538,0,0.606365741,0.307692308,0,0.606365741,0,7,0
0.06185567,0.230769231,1,0.844231151,0.307692308,0,0.600540675,0.75,7,1
0.217687075,0.524590164,1,0.950084325,0.704918033,0.993592814,0.907465278,0.8125,7,1
0.035087719,0.068965517,0,0.780590278,0.379310345,0.999935281,0.685986111,0,5,0
0.2,0.066666667,0,0.058075397,0,0,0.058075397,0,7,0
0.066666667,0.133333333,0,0.223969907,0,0,0.120481151,1,7,0
0.040983607,0.333333333,0,0.404770172,0,0,0.40145668,0.9,7,0
0.018518519,0.034482759,0,0.984907407,0.379310345,0.999935281,0.984907407,0,5,0
0.272727273,0.103448276,0.5,0.993828704,0.379310345,0.999935281,0.993743056,1,5,1
0.666666667,0.206896552,0.5,0.998537037,0.379310345,0.999935281,0.998518519,1,5,1
0.055555556,0.034482759,0,0.998171296,0.379310345,0.999935281,0.998171296,0,5,0
0.347826087,0.470588235,1,0.277341821,0,0,0.001936728,1,3,1
0.027210884,0.235294118,0,0.408765432,0,0,0.332893519,0.8125,3,0
0.016129032,0.058823529,0,0.368626543,0,0,0.368626543,0,3,0
0.016129032,0.016393443,0,0.98379795,0.704918033,0.993592814,0.98379795,0,7,0
0.2,0.111111111,0,0.05505787,0,0,0.05505787,0.666666667,1,0
0.333333333,0.222222222,0,0.975798611,0,0,0.975706019,1,1,0
0.038461538,0.111111111,0,0.979525463,0,0,0.979525463,0.933333333,1,0
0.083333333,0.142857143,0,0.268098545,0,0,0.268098545,1,7,0
0.166666667,0.142857143,0,0.985410053,0,0,0.985410053,1,7,0
0.037037037,0.032786885,0,0.903483796,0.704918033,0.993592814,0.903483796,0,7,0
0.088888889,0.173913043,0,0.885416667,0.217391304,0.993592814,0.885104167,0.833333333,1,0
0.0625,0.086956522,0,0.968877315,0.217391304,0.993592814,0.968773148,0,1,0
0.010416667,0.043478261,0,0.998032407,0.217391304,0.993592814,0.998032407,0,1,0
0.142857143,0.032258065,0,0.957909722,0.419354839,0.999935281,0.957909722,0,5,0
0.015384615,0.047619048,0,1.15741E-05,0.142857143,0.993592814,1.15741E-05,0,1,0
0.083333333,0.111111111,0,0.815335648,0,0.999935281,0.815277778,0.842105263,1,0
0.1,0.055555556,0,0.819548611,0,0.999935281,0.819548611,0,1,0
0.25,0.055555556,0,0.938159722,0,0.999935281,0.938159722,0,1,0
0.04,0.1,0,0.991369213,0,0.993528095,0.991369213,0.944444444,10,0
0.166666667,0.2,0,0.004814815,0,0,0.004814815,0.666666667,3,0
0.025,0.041666667,0,0.348252315,0.25,0,0.348252315,0,1,0
0.076923077,0.208333333,0.5,0.818553241,0.25,0,0.062118056,0.916666667,1,1
0.086956522,0.0625,0,0.024564815,0.4375,0.993592814,0.000025463,0,5,0
0.6,0.09375,0,0.358013889,0.4375,0.993592814,0.199481482,0,5,0
0.142857143,0.125,0,0.013113426,0,0.993592814,0.01275463,0.857142857,1,0
0.058823529,0.0625,0,0.028969907,0,0.993592814,0.028969907,0,1,0
0.5,0.125,0,0.267974537,0,0.993592814,0.267974537,1,1,0
0.375,0.375,1,0.446423611,0,0.993592814,0.175347222,0.875,1,1
0.25,0.25,1,0.593981482,0,0.993592814,0.593877315,1,1,1
0.090909091,0.166666667,0,0.732263889,0,0,0.732263889,1,5,0
0.076923077,0.166666667,0,0.95687963,0,0,0.95687963,0.777777778,5,0
0.166666667,0.166666667,0,0.822328704,0,0,0.822328704,1,5,0
0.5,0.176470588,0,0.029477513,0,0.993592814,0.008621032,1,7,0
0.090909091,0.166666667,0,0.877986111,0,0.999935281,0.042314815,0.866666667,1,0
0,0.043478261,0,0.711570216,0.217391304,0.993592814,0.711570216,0,3,0
0.222222222,0.086956522,0,0.035551698,0.217391304,0.993592814,0.035470679,0,3,0
0.066666667,0.043478261,0,0.068005401,0.217391304,0.993592814,0.068005401,0,3,0
1,0.086956522,0,0.93496142,0.217391304,0.993592814,0.93492284,0,3,0
0.029850746,0.117647059,0,0.38099537,0,0.999935281,0.38099537,0.88,7,0
0.071428571,0.142857143,0,8.10185E-05,0,0,8.10185E-05,0.714285714,7,0
0.5,0.285714286,0,0.602367725,0,0,0.602367725,1,7,0
0.071428571,0.166666667,0,0.028305225,0,0,0.000133929,0.9,7,0
0.018867925,0.03125,0,0.987377315,0.4375,0.993592814,0.987377315,0,5,0
0.055555556,0.090909091,0,8.10185E-05,0,0,8.10185E-05,0,1,0
0.026666667,0.181818182,0,0.000243056,0,0,0.000243056,0.891891892,1,0
0.6,0.176470588,0,0.016850198,0,0.999935281,0.008386243,0.666666667,7,0
0.022727273,0.058823529,0,0.959823082,0,0.993592814,0.959823082,0,7,0
0.384615385,0.294117647,1,0.462799273,0,0.993592814,0.462781085,1,7,1
0.013333333,0.066666667,0,0.003108466,0,0,0.003108466,0,7,0
0.2,0.066666667,0,0.22729828,0,0,0.22729828,0,7,0
0,0.055555556,0,0.706646825,0,0,0.706646825,0,7,0
0.016666667,0.055555556,0,0.662242064,0,0,0.662242064,0,7,0
0.090909091,0.111111111,0,0.840026455,0,0,0.840018188,0.928571429,7,0
0.2,0.076923077,0,0.562268519,0,0.999935281,0.562268519,0,1,0
0.02173913,0.05,0,0.959976852,0.1,0.999935281,0.959976852,0,1,0
0.2,0.058823529,0,0.175852962,0,0.993592814,0.175852962,0,3,0
0.033333333,0.090909091,0,0.194699074,0,0,0.194699074,0,7,0
0.111111111,0.058823529,0,0.277486121,0,0.993592814,0.277486121,0,3,0
0.166666667,0.6,0.5,0.026190476,0,0,3.3069E-06,0.666666667,7,1
0.008196721,0.058823529,0,0.351026788,0,0.993592814,0.351026788,0,3,0
0.014925373,0.018867925,0,0.991881614,0.660377358,0.993592814,0.991881614,0,7,0
0.041666667,0.037735849,0,0.043291667,0.660377358,0.999935281,0.042275463,0,5,0
0.003021148,0.02173913,0,0.316863426,0.608695652,0.993592814,0.316863426,0,1,0
0,0.02173913,0,0.241296296,0.608695652,0.993592814,0.241296296,0,1,0
0.034482759,0.02173913,0,0.284594907,0.608695652,0.993592814,0.284594907,0,1,0
0.161290323,0.5,0,0.925295966,0,0,0.06422123,0.857142857,7,0
0.025974026,0.074074074,0,0.997212963,0.333333333,0.54696667,0.995400463,0,5,0
0.090909091,0.2,0,0.055439815,0,0,0.055439815,0.833333333,7,0
0.058823529,0.2,0,0.247466931,0,0,0.247466931,0.6,7,0
0.12,0.056603774,0,0.343627646,0.660377358,0.993592814,0.231068122,0,7,0
0.090909091,0.018867925,0,0.237094907,0.660377358,0.993592814,0.237094907,0,7,0
0.025641026,0.018867925,0,0.298000992,0.660377358,0.993592814,0.298000992,0,7,0
0.008695652,0.018867925,0,0.570196759,0.660377358,0.993592814,0.570196759,0,7,0
0.142857143,0.023255814,0,0.845865741,0.581395349,0.993592814,0.845865741,0,5,0
0.3,0.279069767,1,0.886740741,0.581395349,0.993592814,0.886729167,1,5,1
0.142857143,0.02173913,0,0.068483796,0.608695652,0.993592814,0.068483796,0,1,0
0.045454545,0.018867925,0,0.070787037,0.660377358,0.999935281,0.070787037,0,5,0
0.333333333,0.018867925,0,0.090564815,0.660377358,0.999935281,0.090564815,0,5,0
1,0.113207547,0,0.07537037,0.660377358,0.999935281,0.037263889,1,5,0
0.142857143,0.037735849,0,0.092337963,0.660377358,0.999935281,0.092321759,0,5,0
0.28,0.132075472,0.5,0.189685185,0.660377358,0.999935281,0.156944444,0.8,5,0
0.125,0.108695652,0,0.968900463,0.608695652,0.993592814,0.788263889,1,1,0
0.375,0.065217391,0,0.792638889,0.608695652,0.993592814,0.792638889,0,1,0
0.090909091,0.023255814,0,0.964131944,0.581395349,0.993592814,0.964131944,0,5,0
0.020408163,0.018867925,0,0.004373347,0.660377358,0.993592814,0.004373347,0,7,0
0.090909091,0.046511628,0,0.183270833,0.581395349,0.993592814,0.072030093,0,5,0
0.0625,0.037037037,0,0.678877315,0.333333333,0.999935281,0.678877315,0,1,0
0.3,0.333333333,0,0.99724537,0.333333333,0.999935281,0.273113426,0.636363636,1,0
0.142857143,0.083333333,0,0.633989749,0,0,0.633989749,0,7,0
0.235294118,0.072727273,0,0.229034392,0.672727273,0.993592814,0.004464286,0,7,0
0.032786885,0.166666667,0,0.761489749,0,0,0.761489749,0.833333333,7,0
