a (AU),e,i (deg),w (deg),Node (deg),M (deg),q (AU),Q (AU),P (yr),H (mag),MOID (AU),class
1.52271982,0.349455174,18.7941306,333.4294849,118.0373802,115.6419319,0.9906,2.05,1.88,21,0.032849,APO*
2.00765178,0.59548256,3.1974405,170.5805681,250.1287747,318.6280929,0.8121,3.2,2.84,19.7,0.040713,APO*
2.20042575,0.537702164,11.3781819,15.3940541,194.9374233,147.9746827,1.0173,3.38,3.26,19.1,0.026514,AMO*
1.97536384,0.56068153,4.0820352,237.4453042,344.7380566,295.5484629,0.8678,3.08,2.78,21.5,0.00931,APO*
2.20876287,0.588986533,7.5052842,123.3198916,313.1782546,169.6086868,0.9078,3.51,3.28,21,0.038089,APO*
1.84902876,0.599639169,53.7155355,68.2407099,155.467542,40.7313569,0.7403,2.96,2.51,18.8,0.018113,APO*
2.44655477,0.583111281,13.1062124,183.5261778,295.1550067,34.9562857,1.0199,3.87,3.83,19.6,0.037017,AMO*
1.17221445,0.367290046,26.6903235,90.8791443,336.3654444,150.2512287,0.7417,1.6,1.27,21.3,0.008607,APO*
1.46093396,0.307209434,7.9161044,160.283851,63.408069,159.1238016,1.0121,1.91,1.77,22,0.01233,APO*
1.72805122,0.523690134,17.0022912,250.1803363,138.6387919,251.1571487,0.8231,2.63,2.27,19.9,0.030679,APO*
1.71113815,0.480659986,11.4923552,220.4778455,264.7610846,210.6421067,0.8887,2.53,2.24,19.6,0.013171,APO*
0.92686576,0.356139707,27.7074458,129.8426071,175.1872366,223.3255638,0.5968,1.26,0.89,21.6,0.041572,ATE*
2.53335175,0.610119507,1.9083049,200.9882381,39.8549788,333.2744338,0.9877,4.08,4.03,21.3,0.001302,APO*
1.47419037,0.468143942,0.9824297,10.9704762,265.9204409,103.6537396,0.7841,2.16,1.79,21.8,0.014996,APO*
2.38037457,0.616078502,12.9155071,233.0529574,42.1541337,21.3547057,0.9139,3.85,3.67,17.8,0.037056,APO*
1.01255702,0.32736826,20.9823488,244.6261431,162.6417665,19.5894771,0.6811,1.34,1.02,21,0.043394,APO*
1.21305037,0.409355567,0.5536917,245.3730709,84.3453493,221.5063482,0.7165,1.71,1.34,21.3,0.004105,APO*
0.8371775,0.282039028,13.8997529,315.162546,57.8047343,277.7126845,0.6011,1.07,0.77,20,0.033771,ATE*
1.64101773,0.499162377,6.7276386,260.9962761,38.0098943,223.0885384,0.8219,2.46,2.1,21.3,0.033388,APO*
1.46039252,0.729062494,6.4145287,219.7715529,205.5003798,216.3241083,0.3957,2.53,1.76,20.8,0.046488,APO*
2.76935924,0.68829742,18.645443,134.2481441,179.2853251,225.1723394,0.8632,4.68,4.61,18.2,0.012207,APO*
1.98336408,0.58353894,46.9888937,50.9507773,69.7598561,321.1565959,0.826,3.14,2.79,19.6,0.026416,APO*
1.73000803,0.489352624,8.3974177,295.0025978,225.5416668,173.0317743,0.8834,2.58,2.28,21.4,0.032325,APO*
1.5023218,0.455148737,18.2170195,247.3394954,68.1598518,36.5136044,0.8185,2.19,1.84,20.5,0.000017,APO*
2.17102649,0.676131206,7.9358382,116.2317184,39.2943083,17.8646174,0.7031,3.64,3.2,21.4,0.027987,APO*
2.67285382,0.702973371,5.8581733,319.8397995,13.8534105,269.0632233,0.7939,4.55,4.37,18.3,0.032042,APO*
2.40172079,0.594079634,2.2732278,194.0806878,120.5116424,16.3629537,0.9749,3.83,3.72,18.7,0.008725,APO*
1.55021457,0.595821626,5.3751459,243.9284064,114.6632478,330.1271722,0.6266,2.47,1.93,21.7,0.042427,APO*
1.20571617,0.25935796,33.1494223,41.0823976,101.1261993,37.0274386,0.893,1.52,1.32,19.7,0.040891,APO*
2.35277293,0.598954216,9.3731868,218.049389,126.9060496,22.6298913,0.9436,3.76,3.61,21.5,0.006076,APO*
2.70395215,0.858617064,48.3824581,114.1638938,309.4299585,237.0366346,0.3823,5.03,4.45,16.2,0.042368,APO*
1.93083631,0.541512565,4.240452,339.5071233,84.5236306,254.5623468,0.8853,2.98,2.68,19.5,0.028236,APO*
2.69579379,0.637586399,1.8957895,56.4468803,2.0410514,231.2346095,0.977,4.41,4.43,21.9,0.020996,APO*
2.2098348,0.675363578,52.6544264,114.2637214,344.7267736,61.9233708,0.7174,3.7,3.29,18.7,0.044112,APO*
2.2055446,0.804346649,5.4612861,269.0592279,217.7361798,63.2642034,0.4315,3.98,3.28,20.5,0.025772,APO*
1.42501428,0.320534008,26.4141418,37.8096615,344.6684508,346.2140269,0.9682,1.88,1.7,21.7,0.011894,APO*
2.01236331,0.598968472,8.444529,41.7017793,42.7599344,191.28878,0.807,3.22,2.85,19.9,0.043468,APO*
3.03868001,0.672750505,58.1550579,204.5236298,177.5911837,133.9785146,0.9944,5.08,5.3,17.8,0.028158,APO*
2.36107361,0.594812573,6.7279687,336.8783418,0.1956409,18.7250024,0.9567,3.77,3.63,18.3,0.00888,APO*
2.68693556,0.722092273,15.9295714,233.8452886,227.2420183,222.4295168,0.7467,4.63,4.4,18.1,0.048658,APO*
1.69559742,0.584667628,3.838368,245.3323516,245.7194438,79.6489541,0.7042,2.69,2.21,20.6,0.013497,APO*
1.7851738,0.534449734,14.5036261,306.0087471,8.7481042,47.7412502,0.8311,2.74,2.39,21.7,0.017198,APO*
2.32642967,0.575980155,37.4353862,338.8244964,141.9928867,356.8913917,0.9865,3.67,3.55,18.5,0.024005,APO*
0.81844689,0.31625335,42.0443286,30.5429799,202.0806532,94.3856681,0.5596,1.08,0.74,20.9,0.015283,ATE*
1.43955299,0.562405169,7.1590276,256.059682,54.4447195,108.9871365,0.6299,2.25,1.73,21.6,0.027769,APO*
1.41227662,0.325111077,12.3076163,221.4266815,233.7040952,96.3786855,0.9531,1.87,1.68,21.3,0.021974,APO*
1.5130384,0.383680044,38.9482421,307.4605088,230.7358317,240.2191254,0.9325,2.09,1.86,20.7,0.033842,APO*
1.34409823,0.726448005,29.789361,237.9190491,46.7808664,35.3003025,0.3677,2.32,1.56,21.9,0.018663,APO*
2.46699618,0.673903155,0.6162273,194.7354528,276.8719659,300.0505848,0.8045,4.13,3.87,21.2,0.007213,APO*
1.18052754,0.169053326,25.7665325,162.6032241,240.2777069,249.985298,0.981,1.38,1.28,20.4,0.000622,APO*
0.85535466,0.192643493,9.8347375,10.544025,263.2807389,182.789938,0.6906,1.02,0.79,20,0.030693,ATE*
1.37417369,0.385421201,17.3455276,134.6153384,281.7368193,192.5102135,0.8445,1.9,1.61,19.1,0.049879,APO*
2.56853837,0.687000871,3.3389328,327.0747903,44.5286996,278.602017,0.804,4.33,4.12,21,0.023029,APO*
2.17885969,0.768194782,5.7407988,81.8098253,265.121935,98.5488374,0.5051,3.85,3.22,20.2,0.002242,APO*
1.32463978,0.371574369,3.0590526,162.7782676,62.4319022,161.4020636,0.8324,1.82,1.52,21.7,0.043126,APO*
1.01205539,0.218014399,24.0172442,252.5735977,351.6031412,249.5403887,0.7914,1.23,1.02,21.8,0.022798,APO*
1.19300171,0.2699496,7.1769952,265.2490509,154.7477831,185.0576317,0.871,1.52,1.3,21.7,0.032704,APO*
2.8485786,0.676576131,3.8459198,302.9295782,189.7010852,162.2497897,0.9213,4.78,4.81,19.6,0.024558,APO*
2.08056304,0.840875214,5.0286616,220.6612821,141.1197542,169.5361872,0.3311,3.83,3,19,0.032853,APO*
1.61289512,0.745659204,11.9331226,116.7536915,154.504444,124.3808243,0.4102,2.82,2.05,21.7,0.017295,APO*
1.79811778,0.463593787,13.3279994,194.8779686,291.4292194,9.4428462,0.9645,2.63,2.41,21.66,0.008367,APO*
0.95533453,0.212834614,24.9317692,103.7457254,286.7966933,111.9820586,0.752,1.16,0.93,21.58,0.049783,ATE*
2.18757658,0.887399147,38.2140719,234.7402325,174.183562,65.9972115,0.2463,4.13,3.24,20.2,0.016134,APO*
2.8339051,0.772365526,11.2498403,107.5780167,180.7722321,141.1850428,0.6451,5.02,4.77,19.8,0.022505,APO*
1.5445836,0.403627998,49.3197719,323.0737806,350.3265804,257.7382498,0.9211,2.17,1.92,20.1,0.029211,APO*
1.52711075,0.356273033,10.5539144,359.4516784,140.4695375,253.8807115,0.983,2.07,1.89,20,0.003545,APO*
2.37935096,0.631663549,5.0766859,105.2498424,166.2043916,297.0901218,0.8764,3.88,3.67,21.7,0.037802,APO*
2.67903152,0.623479343,1.6826397,63.6520943,144.3286981,200.2089693,1.0087,4.35,4.39,21.8,0.02633,APO*
1.22557597,0.210462588,16.7933508,158.2506054,84.6308403,349.868272,0.9676,1.48,1.36,21.6,0.034885,APO*
2.69080011,0.660092,9.1344419,56.8835025,190.9210538,183.8781481,0.9146,4.47,4.41,21.5,0.043797,APO*
2.71416287,0.683254632,9.2701454,58.0614742,75.5878819,204.5082426,0.8597,4.57,4.47,20.2,0.029313,APO*
2.18012454,0.563139419,3.1900982,200.9610544,57.2136409,30.8920708,0.9524,3.41,3.22,21.1,0.010725,APO*
1.19061509,0.319835326,23.3098719,292.0857265,49.7552825,0.5939977,0.8098,1.57,1.3,20.9,0.028664,APO*
2.23164625,0.60958459,4.0417757,289.7555762,28.6767398,346.7931373,0.8713,3.59,3.33,21.2,0.025432,APO*
2.67431492,0.73877508,5.3638536,309.7202535,52.6864458,161.6431742,0.6986,4.65,4.37,17.7,0.032979,APO*
1.72277777,0.543861127,7.2107875,86.9868402,225.373419,331.0623655,0.7858,2.66,2.26,20.8,0.038765,APO*
0.91895966,0.546224291,36.2082728,311.3767351,95.1934394,42.0702908,0.417,1.42,0.88,19.6,0.004671,ATE*
1.07067108,0.670190175,3.2504729,29.1451479,50.373671,70.4262421,0.3531,1.79,1.11,21.8,0.022084,APO*
2.38310702,0.588965381,17.7244136,185.557281,62.4554876,295.6915157,0.9795,3.79,3.68,21.4,0.030752,APO*
2.10920282,0.763842133,10.7898364,258.1730746,226.540988,91.9670486,0.4981,3.72,3.06,21.5,0.006829,APO*
2.37104769,0.666867067,6.6734312,286.6093234,244.956266,321.2557584,0.7899,3.95,3.65,21.4,0.020542,APO*
2.16902896,0.586071523,1.0463159,233.040856,94.4605066,21.0460338,0.8978,3.44,3.19,19.5,0.002044,APO*
1.27485823,0.233654427,44.5993926,234.9644977,55.9525539,198.3011556,0.977,1.57,1.44,20.5,0.049987,APO*
1.82528199,0.806086351,5.3319226,248.7975026,130.5294705,339.1934355,0.3539,3.3,2.47,21.9,0.007552,APO*
1.91866517,0.764759216,13.9449669,78.7492367,307.7098394,338.4190247,0.4513,3.39,2.66,20.1,0.013221,APO*
2.49888349,0.588602596,9.1047132,27.771924,287.0485901,234.1658448,1.028,3.97,3.95,19.6,0.04183,AMO*
1.75608195,0.540361663,48.0297524,119.2084631,261.1396276,279.3572572,0.8072,2.71,2.33,20.7,0.000015,APO*
1.62917496,0.408895502,9.3058579,8.0698797,251.6039652,70.5270695,0.963,2.3,2.08,20.2,0.044572,APO*
0.68227282,0.675722363,12.5658256,195.6158223,306.5747114,356.0667785,0.2212,1.14,0.56,21.8,0.016257,ATE*
0.88873406,0.211797277,14.2353216,130.9864219,324.469035,151.1890058,0.7005,1.08,0.84,21.7,0.02115,ATE*
2.15854234,0.655439579,5.8156557,116.707257,8.3374875,330.9016098,0.7437,3.57,3.17,19.3,0.010481,APO*
2.20861162,0.547036329,6.2480806,2.1530555,51.1621336,325.8246122,1.0004,3.42,3.28,20.7,0.011973,APO*
1.20595274,0.136979939,13.8624788,10.9536307,190.606572,90.26264,1.0408,1.37,1.32,21.2,0.043389,AMO*
1.86448559,0.607577738,0.2476989,266.3911114,236.7380758,138.872226,0.7317,3,2.55,19.8,0.001088,APO*
1.46432986,0.310103641,6.8262876,201.4129553,254.2468474,160.0829019,1.0102,1.92,1.77,20.5,0.036861,APO*
2.38796776,0.597300739,3.4731725,67.0347978,351.7478543,246.5131213,0.9616,3.81,3.69,21.7,0.039921,APO*
2.34880619,0.669735861,3.3270309,69.4706898,232.8723341,298.0445641,0.7757,3.92,3.6,20.5,0.004311,APO*
1.49786909,0.3902358,3.4253787,13.256659,128.1455275,79.3206928,0.9133,2.08,1.83,20,0.026792,APO*
2.20144621,0.828359517,1.9715442,91.7143499,59.7150831,321.5035246,0.3779,4.03,3.27,20.7,0.011511,APO*
1.69893116,0.518746213,9.8047949,42.7232621,78.7029099,270.136394,0.8176,2.58,2.21,18.6,0.044626,APO*
1.4824569,0.523339685,26.0087376,101.4909191,33.0050609,137.5320916,0.7066,2.26,1.81,20,0.021454,APO*
1.09756623,0.263930098,26.2877962,262.257492,23.767173,250.930138,0.8079,1.39,1.15,21.1,0.014462,APO*
2.34752674,0.786002569,16.3499463,101.968963,25.9603634,346.7815379,0.5024,4.19,3.6,21.4,0.022393,APO*
2.45376187,0.678675033,4.5116849,76.4691002,236.9650664,245.8670834,0.7885,4.12,3.84,20.1,0.018035,APO*
1.96893758,0.638376073,55.2377193,247.8951144,240.95523,342.322101,0.712,3.23,2.76,19,0.04096,APO*
2.18476623,0.700426447,1.8684976,135.4412028,11.5422388,314.3750482,0.6545,3.72,3.23,19.9,0.019803,APO*
2.44617058,0.591712965,8.4630125,215.5964479,181.9619314,225.8203841,0.9987,3.89,3.83,19.3,0.044804,APO*
1.69793672,0.531596427,12.3619341,100.3605468,353.9784662,279.2888923,0.7953,2.6,2.21,20.6,0.049705,APO*
1.75510045,0.611280654,2.4768719,65.664815,249.4762079,274.2974526,0.6822,2.83,2.33,21.5,0.012068,APO*
0.91836736,0.181336375,19.1931281,310.2000281,224.1150313,292.5380958,0.7518,1.08,0.88,21.5,0.014252,ATE*
2.12620266,0.672125593,8.437484,288.0836354,55.1761922,18.2334208,0.6971,3.56,3.1,21.9,0.00611,APO*
1.9728848,0.502640152,3.7078863,200.2091059,284.3387523,71.0541185,0.9812,2.96,2.77,20.7,0.0103,APO*
2.51620219,0.850154364,9.1055703,121.2373229,94.2589415,167.7625093,0.377,4.66,3.99,18.7,0.030197,APO*
0.73509103,0.4165801,8.3836326,157.6330645,94.4828569,121.9615506,0.4289,1.04,0.63,21.4,0.002542,ATE*
1.28574913,0.439105003,5.5304858,285.762889,263.4120237,25.9803534,0.7212,1.85,1.46,21.8,0.021389,APO*
1.74319411,0.528219413,2.9768039,237.1543196,304.0376763,215.5780033,0.8224,2.66,2.3,20.9,0.001081,APO*
1.15746318,0.301452278,59.2738611,107.4777367,74.3374108,272.731521,0.8085,1.51,1.25,21.9,0.047357,APO*
1.52448489,0.34322941,14.6063245,197.2713685,199.8613913,118.2428717,1.0012,2.05,1.88,21.4,0.015729,APO*
1.82165583,0.494909575,3.6018554,94.3177611,314.6215404,195.5446093,0.9201,2.72,2.46,20.7,0.046239,APO*
1.17871773,0.150065871,9.1332976,214.8769545,127.2212837,40.1215646,1.0018,1.36,1.28,20.5,0.010574,APO*
2.41639529,0.699648301,1.7182519,122.6412212,245.3941956,24.2670166,0.7258,4.11,3.76,21.6,0.005843,APO*
2.82954732,0.639274237,9.6996296,348.3477634,79.2018212,103.1285226,1.0207,4.64,4.76,18.2,0.041366,AMO*
2.26488498,0.783395238,3.6456851,240.049876,135.2659194,292.1645575,0.4906,4.04,3.41,20.9,0.023224,APO*
2.6276533,0.711399374,8.1579353,302.5419515,321.4113378,124.367721,0.7583,4.5,4.26,18.3,0.021455,APO*
1.91950787,0.803903448,5.3407494,62.6685797,302.7705535,125.9857506,0.3764,3.46,2.66,21.4,0.007453,APO*
1.83009725,0.464190092,4.7501894,221.2798525,343.5902581,130.034484,0.9806,2.68,2.48,21.2,0.027359,APO*
2.49590068,0.948479465,3.5798883,303.0664284,38.9086822,15.9716766,0.1286,4.86,3.94,21,0.020584,APO*
1.17752001,0.158545559,2.7570869,283.8323196,293.243604,195.72563,0.9908,1.36,1.28,21.4,0.030109,APO*
1.72537276,0.718725188,2.6466733,69.5076061,304.9394376,279.3102609,0.4853,2.97,2.27,20.5,0.00656,APO*
1.12340748,0.114279162,34.9441818,171.1554239,130.3666093,201.2474628,0.995,1.25,1.19,21.4,0.019758,APO*
2.14917763,0.611669871,11.5605376,221.1402613,11.1291667,304.2830202,0.8346,3.46,3.15,19.9,0.041847,APO*
2.83142931,0.638310517,12.2576787,165.4345652,339.8904868,96.709505,1.0241,4.64,4.76,20.8,0.043653,AMO*
0.95679261,0.049826986,10.594578,350.7375815,35.1438561,272.5904755,0.9091,1,0.94,20.6,0.002275,ATE*
2.6216291,0.642951885,3.6971127,146.2321006,93.361313,129.1032563,0.936,4.31,4.24,20.2,0.00359,APO*
1.99681176,0.689951494,3.9176986,81.1611016,314.6557009,83.0077349,0.6191,3.37,2.82,19.8,0.00748,APO*
2.34430935,0.742934125,4.2159664,282.2917014,3.9752449,197.349652,0.6026,4.09,3.59,19.2,0.010558,APO*
1.37986384,0.418737109,20.1123254,241.4866655,170.1620714,308.2602125,0.8021,1.96,1.62,20.6,0.043229,APO*
1.65427255,0.540287152,3.3629041,17.0601916,50.2955732,323.2225779,0.7605,2.55,2.13,21.5,0.04795,APO*
1.19101054,0.568421396,10.9685406,94.7863358,198.5308187,146.2016496,0.514,1.87,1.3,21.9,0.046801,APO*
1.56420388,0.78581011,6.7599822,227.187161,175.2989898,31.5953405,0.335,2.79,1.96,21.1,0.025168,APO*
1.80297498,0.591174473,9.8302603,109.751703,200.4246896,108.3953032,0.7371,2.87,2.42,20.8,0.006349,APO*
0.78172207,0.518855242,49.3359188,37.5325039,10.840864,275.1206205,0.3761,1.19,0.69,19.5,0.023608,ATE*
2.24460232,0.598674497,55.0194398,319.3712138,16.9537096,206.7566761,0.9008,3.59,3.36,18.3,0.006978,APO*
3.36214647,0.922813581,18.7742965,304.9423926,140.4786521,349.6371061,0.2595,6.46,6.17,19,0.009062,APO*
1.59012731,0.412520398,65.1568089,155.0814689,333.5270471,342.9052086,0.9342,2.25,2.01,18.4,0.028725,APO*
1.18437596,0.287296111,41.5970286,286.1270886,215.0315024,228.1238116,0.8441,1.52,1.29,21.3,0.000253,APO*
1.1115475,0.357454012,21.9365215,85.6267749,34.2807142,36.6582429,0.7142,1.51,1.17,21.7,0.006673,APO*
1.29908634,0.725904822,24.684379,129.5372659,235.1244157,273.7753613,0.3561,2.24,1.48,19.5,0.046544,APO*
2.22582606,0.955015021,5.9002615,188.3744538,205.1827752,347.9797096,0.1001,4.35,3.32,19.8,0.042233,APO*
1.95663048,0.876376423,4.4053655,166.8388409,214.5231934,337.5219102,0.2419,3.67,2.74,21.8,0.047683,APO*
2.40243449,0.575645783,4.0350753,308.709048,256.5346089,203.9530941,1.0195,3.79,3.72,20.2,0.04921,AMO*
1.1339178,0.096326538,24.6762361,163.5702741,68.2604054,273.5853709,1.0247,1.24,1.21,20,0.014964,AMO*
1.09968162,0.287408294,20.8969238,270.6154744,83.4772932,273.1036141,0.7836,1.42,1.15,21.6,0.002588,APO*
2.91463679,0.651099032,19.2080989,202.7284447,97.9649324,36.4335007,1.0169,4.81,4.98,19.1,0.029874,APO*
3.20347623,0.731215553,10.4819936,139.1111725,219.4876275,337.2974217,0.861,5.55,5.73,18.9,0.015026,APO*
2.6199488,0.620973495,1.5382885,30.3938427,296.5202741,104.6167182,0.993,4.25,4.24,21.4,0.005219,APO*
1.34901484,0.665018072,7.2892313,281.7882545,100.0710242,178.4633567,0.4519,2.25,1.57,20.2,0.024597,APO*
2.16000698,0.519311138,9.1482571,28.0830121,280.919697,270.750112,1.0383,3.28,3.17,21.2,0.049345,AMO*
0.903939,0.524090099,27.7441837,48.8835958,106.2649327,255.0650427,0.4302,1.38,0.86,19.3,0.009614,ATE*
1.65578687,0.443296825,5.0126262,251.0015552,146.1579966,184.1405348,0.9218,2.39,2.13,21,0.039298,APO*
1.63060716,0.439266571,16.9272324,148.8939922,271.3396797,182.8057023,0.9143,2.35,2.08,19.7,0.023153,APO*
1.80664615,0.514722991,3.7388552,26.7039006,19.1585599,68.8386907,0.8767,2.74,2.43,20.4,0.026459,APO*
2.51377807,0.639109957,5.7190814,166.4265517,210.805753,128.5428156,0.9072,4.12,3.99,20.9,0.037841,APO*
2.5497647,0.590644111,6.7636075,345.3524544,7.4607267,120.5543407,1.0438,4.06,4.07,21.8,0.046734,AMO*
1.17819223,0.7057497,29.1092274,305.4930771,180.1796847,39.0493505,0.3467,2.01,1.28,20.7,0.000227,APO*
1.72429847,0.476799907,9.9180304,243.4057609,198.8867346,109.21187,0.9022,2.55,2.26,21.2,0.048062,APO*
1.395788,0.664207292,19.2300336,109.0904484,24.1542058,50.7188855,0.4687,2.32,1.65,19.6,0.000366,APO*
2.46142077,0.646573089,7.7778861,122.1790526,328.4127105,123.962615,0.8699,4.05,3.86,21.5,0.026325,APO*
1.49187093,0.719907752,3.1255577,309.0713718,200.9784923,289.3626764,0.4179,2.57,1.82,20.3,0.015404,APO*
0.90959527,0.708442205,5.9724532,313.2576304,207.9367528,345.3734536,0.2652,1.55,0.87,21.8,0.012683,ATE*
1.89882702,0.451671904,4.1043048,163.0804621,199.1861783,20.5989428,1.0412,2.76,2.62,21.3,0.044305,AMO*
1.12177206,0.684682053,18.8657546,304.8987532,205.8627131,312.184175,0.3537,1.89,1.19,21.4,0.005533,APO*
1.23103018,0.335996023,35.7786847,257.1637948,21.6314005,24.0135532,0.8174,1.64,1.37,21,0.012187,APO*
1.19062582,0.440751125,6.5610846,246.3822788,271.4144808,307.9111787,0.6659,1.72,1.3,20.5,0.032229,APO*
1.19319516,0.134201991,9.7868084,189.7641555,13.7181507,214.8692969,1.0331,1.35,1.3,21.7,0.034121,AMO*
2.42037255,0.67272294,4.7386004,52.4244814,304.2372211,156.5715151,0.7921,4.05,3.77,21.4,0.015284,APO*
2.19647192,0.557400779,30.5385007,24.8761023,44.1230941,219.3469515,0.9722,3.42,3.26,20.3,0.014672,APO*
1.07787061,0.28335378,14.130214,88.8228428,212.9434146,329.23086,0.7725,1.38,1.12,20.8,0.002531,APO*
1.73773482,0.497056515,60.9452703,236.0289292,225.2012812,81.6977044,0.874,2.6,2.29,19.2,0.03188,APO*
1.35189407,0.281916813,18.3887769,170.6553416,72.9351359,279.1420472,0.9708,1.73,1.57,19.7,0.04033,APO*
1.21651099,0.857829974,33.453067,218.5324719,75.5818507,353.140868,0.173,2.26,1.34,19.6,0.002504,APO*
3.01116461,0.732162566,20.0516678,125.1429082,112.2116949,343.8447701,0.8065,5.22,5.23,16.9,0.020635,APO*
1.14598493,0.414685355,26.5841796,104.1080897,43.1064245,311.2885856,0.6708,1.62,1.23,21.1,0.045382,APO*
2.46311084,0.894515292,4.865019,323.522827,240.5950691,113.2581545,0.2598,4.67,3.87,20,0.027898,APO*
2.78316305,0.679186432,6.0470518,25.6680385,157.746719,17.4928669,0.8929,4.67,4.64,17.2,0.024505,APO*
2.67394753,0.658812132,11.122767,162.7468401,263.0542519,74.4861292,0.9123,4.44,4.37,20,0.043189,APO*
1.46660875,0.926025248,28.0071228,323.8852869,273.479069,304.6813624,0.1085,2.82,1.78,20.4,0.034358,APO*
2.80730116,0.730845971,3.0625262,348.1692664,182.1105712,21.0862088,0.7556,4.86,4.7,20.8,0.043831,APO*
1.16452701,0.29899303,28.0556566,267.3179023,92.847976,95.3359167,0.8163,1.51,1.26,21.1,0.025178,APO*
2.62512649,0.712282558,8.6219963,287.2944537,285.5679364,56.329075,0.7553,4.49,4.25,20.4,0.013363,APO*
1.05978905,0.09255766,27.0726408,306.0079032,290.1201755,130.6308278,0.9617,1.16,1.09,21.3,0.019188,APO*
1.63646964,0.599831216,7.7860108,85.2773125,243.9132003,213.5475525,0.6549,2.62,2.09,21.3,0.003263,APO*
2.19751429,0.605658028,5.219582,216.0408145,149.8347763,239.683773,0.8666,3.53,3.26,19.7,0.024394,APO*
1.97807895,0.48464265,6.409299,145.7559912,21.2761226,277.9296743,1.0194,2.94,2.78,20.1,0.049843,AMO*
1.45702764,0.394731446,4.3598402,69.6576624,153.8017878,271.1319759,0.8819,2.03,1.76,20.7,0.021092,APO*
1.93559994,0.579203426,5.3858039,258.8108424,317.8581176,286.2152604,0.8145,3.06,2.69,21.4,0.030945,APO*
1.97535056,0.600436847,9.1060259,43.2459588,182.332667,265.4464304,0.7893,3.16,2.78,19,0.049247,APO*
2.52125285,0.779684664,5.2549452,72.8411542,297.4098282,111.8682425,0.5555,4.49,4,21.5,0.027081,APO*
1.98012875,0.63851005,1.3384838,99.4040995,302.4025765,309.6543666,0.7158,3.24,2.79,21.3,0.003279,APO*
2.14962531,0.633490862,11.4000904,56.2812801,164.1884701,196.188992,0.7879,3.51,3.15,21.8,0.017121,APO*
1.15495744,0.211062336,15.788664,122.7470279,137.685585,277.3464127,0.9112,1.4,1.24,21.2,0.018954,APO*
2.65176218,0.659384435,28.872264,35.5814562,128.1462701,49.6930707,0.9032,4.4,4.32,19.1,0.008016,APO*
1.80155449,0.478911764,8.6423138,41.3610105,175.9513067,357.5320522,0.9388,2.66,2.42,21.9,0.014005,APO*
1.1502951,0.372819227,29.6920834,262.1757367,141.6701706,79.4183773,0.7214,1.58,1.23,21.9,0.044475,APO*
0.69370863,0.576564367,11.1677445,149.20418,165.2856777,93.0823992,0.2937,1.09,0.58,21.8,0.025354,ATE*
0.91767913,0.515331135,53.6304301,311.9500587,346.2811131,122.3014268,0.4448,1.39,0.88,19.9,0.028609,ATE*
1.14832442,0.150734891,9.0212467,238.8689101,167.6183175,102.3555387,0.9752,1.32,1.23,21.9,0.029477,APO*
2.60613306,0.615808324,5.1705726,169.2678042,98.2883675,28.8762377,1.0013,4.21,4.21,19.3,0.006123,APO*
2.17606414,0.711964027,13.3036634,86.236457,355.4792274,218.9211876,0.6268,3.73,3.21,19.1,0.006998,APO*
2.1481549,0.546224321,13.5171222,220.4837071,32.8664706,181.441203,0.9748,3.32,3.15,22,0.04052,APO*
