CreditScore,Age,Exited,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_Female,Gender_Male,Geography
590,36,0,6,92340.69,2,1,1,174667.58,0,1,Germany
458,35,0,9,146780.52,2,1,1,3476.38,0,1,Germany
553,41,0,6,144974.55,1,1,1,19344.92,0,1,Spain
479,47,0,1,0.0,1,1,0,95270.83,0,1,France
693,31,0,2,0.0,2,1,1,107759.31,0,1,France
707,43,0,10,0.0,2,1,0,118368.2,0,1,Spain
636,37,0,1,115137.26,1,1,0,52484.01,0,1,Spain
807,33,0,10,101952.97,2,1,0,178153.65,0,1,France
513,45,1,0,164649.52,3,1,0,49915.52,1,0,France
582,31,0,2,0.0,2,1,1,33747.03,0,1,France
694,32,0,0,91956.49,1,1,1,59961.81,0,1,France
777,39,0,8,0.0,2,1,1,18613.52,0,1,France
598,32,0,9,123938.6,2,1,0,198894.42,0,1,Germany
762,46,1,6,123571.77,3,0,1,57014.17,0,1,Germany
588,34,0,3,120777.88,1,1,1,131729.52,1,0,France
663,42,0,5,90248.79,1,1,1,79169.73,0,1,Germany
777,36,0,7,0.0,1,1,0,106472.34,0,1,France
592,71,0,4,0.0,2,0,1,17013.54,0,1,France
631,48,1,1,106396.48,1,1,1,150661.42,0,1,Germany
725,47,1,1,104887.43,1,0,0,86622.56,1,0,Germany
850,34,0,2,72079.71,1,1,1,115767.93,0,1,France
540,37,0,6,0.0,2,1,0,141998.89,0,1,France
674,36,0,2,0.0,2,1,1,182787.17,0,1,Spain
553,38,0,3,99844.68,1,0,0,187915.7,0,1,France
630,28,0,1,0.0,2,1,1,133267.78,1,0,France
466,26,0,3,156815.71,1,1,1,137476.09,0,1,France
613,47,0,6,146034.74,1,1,1,77146.14,0,1,France
558,27,0,1,152283.39,1,1,0,183271.15,0,1,France
775,33,0,1,118897.1,2,1,1,26362.4,1,0,Germany
698,52,0,8,96781.39,1,1,1,153373.71,0,1,Germany
608,33,0,1,102772.67,2,1,0,70705.58,0,1,Germany
670,20,0,4,0.0,2,1,0,119759.24,1,0,Spain
591,39,0,8,0.0,2,0,0,42392.24,0,1,Spain
633,40,1,4,150578.0,1,0,1,34670.62,0,1,France
678,46,0,1,0.0,2,0,0,82106.19,1,0,France
590,47,0,3,0.0,2,1,0,171774.5,0,1,France
705,48,0,0,0.0,2,0,0,149772.61,1,0,France
608,42,0,10,163548.07,1,1,0,38866.85,0,1,France
682,37,0,8,148580.12,1,1,0,35179.18,1,0,France
596,32,0,3,96709.07,2,0,0,41788.37,0,1,Germany
395,34,1,5,106011.59,1,1,1,17376.57,1,0,Germany
578,37,0,1,135650.88,1,1,0,199428.19,0,1,Germany
547,55,1,4,111362.76,3,1,0,16922.28,0,1,Germany
609,37,1,1,39344.83,1,1,1,178291.89,0,1,France
774,36,0,9,130809.77,1,1,0,152290.28,0,1,Germany
712,27,0,2,133009.51,1,1,0,126809.15,1,0,France
585,28,0,9,135337.49,2,1,1,40385.61,1,0,Germany
666,32,0,10,112536.57,2,1,1,34350.54,1,0,France
708,35,0,8,122570.69,1,0,0,199005.88,1,0,Spain
513,44,1,1,63562.02,2,0,1,52629.73,0,1,France
445,37,0,3,0.0,2,1,1,180012.39,0,1,France
690,44,0,9,100368.63,2,0,0,35342.33,0,1,Germany
850,37,0,6,0.0,2,1,0,109291.22,0,1,France
537,33,0,7,136082.0,1,1,0,62746.54,1,0,Spain
705,48,1,9,114169.16,1,0,0,173273.2,0,1,Germany
670,45,0,5,47884.92,1,1,1,54340.24,1,0,France
652,36,0,1,0.0,2,1,1,19302.78,1,0,Spain
696,24,0,9,0.0,1,0,0,10883.52,0,1,Spain
747,49,1,6,202904.64,1,1,1,17298.72,0,1,France
511,46,1,1,0.0,1,1,1,115779.48,1,0,France
743,43,1,2,161807.18,2,0,1,93228.86,0,1,Spain
532,52,1,3,110791.97,1,1,0,148704.77,0,1,Germany
642,33,0,9,0.0,2,1,1,150475.14,1,0,Spain
554,54,1,6,108755.0,1,1,0,40914.32,1,0,Germany
604,34,0,3,0.0,2,1,0,38587.7,1,0,Spain
602,72,0,3,0.0,2,1,1,171260.66,1,0,France
757,55,1,9,117294.12,4,1,0,94187.47,1,0,Spain
491,26,0,4,102251.14,1,1,1,145900.89,0,1,Germany
850,31,0,4,0.0,2,0,0,152298.28,0,1,France
521,22,0,5,0.0,2,1,1,99828.45,0,1,France
726,37,0,2,132057.92,2,1,0,34743.98,0,1,France
596,33,1,8,0.0,1,1,0,121189.3,0,1,France
850,35,0,7,114285.2,1,0,1,129660.59,1,0,Germany
637,41,0,9,0.0,2,1,0,145477.36,1,0,France
690,32,0,2,76087.98,1,0,1,151822.66,0,1,Spain
689,40,0,8,160272.27,1,1,0,49656.24,0,1,France
633,63,1,4,114552.6,1,1,0,73856.28,0,1,Spain
555,27,0,8,102000.17,1,1,1,116757.0,1,0,France
563,24,0,7,0.0,2,0,0,16319.56,0,1,Spain
494,33,0,1,137853.0,1,0,1,90273.85,1,0,France
534,27,0,9,0.0,2,1,0,161344.13,0,1,France
696,42,0,7,162318.61,1,1,0,121061.89,0,1,Germany
535,50,1,1,140292.58,3,0,0,69531.22,1,0,Spain
600,34,0,0,0.0,2,0,1,3756.23,0,1,France
807,34,0,1,0.0,1,0,0,114448.13,1,0,France
714,52,1,2,0.0,1,0,1,144045.08,1,0,France
590,24,0,7,126431.54,1,1,0,58781.11,0,1,France
614,41,0,3,123475.04,1,1,1,179227.52,1,0,France
766,45,0,6,97652.96,1,1,0,127332.33,1,0,Germany
557,42,0,4,0.0,2,0,1,86642.38,0,1,Spain
788,49,1,4,137455.99,1,1,0,184178.29,1,0,Germany
648,38,0,2,0.0,2,0,1,9551.49,1,0,France
726,33,0,7,99046.31,2,1,1,56053.06,1,0,Germany
773,33,0,9,0.0,2,1,1,1118.31,0,1,France
583,27,0,4,105907.42,2,1,1,195732.04,0,1,Germany
565,52,1,5,97720.35,2,1,0,175070.94,0,1,Germany
705,25,0,9,0.0,2,0,1,112331.19,0,1,France
685,43,0,4,97392.18,2,1,0,43956.83,0,1,Spain
741,29,0,8,0.0,2,1,1,115994.52,0,1,France
658,28,0,9,152812.58,1,1,0,166682.57,1,0,Germany
575,27,0,3,139301.68,1,1,0,99843.98,0,1,France
844,41,1,10,76319.64,1,1,1,141175.18,1,0,France
559,67,1,9,125919.35,1,1,0,175910.95,0,1,Spain
725,37,0,6,124348.38,2,0,1,176984.34,0,1,France
450,29,0,7,117199.8,1,1,1,43480.63,0,1,France
738,57,1,9,148384.64,1,0,0,155047.11,1,0,Germany
642,19,0,3,113905.48,1,1,1,176137.2,1,0,Germany
618,32,0,5,133476.09,1,0,1,154843.4,0,1,Spain
590,47,0,0,117879.32,1,1,1,8214.46,0,1,France
735,50,0,2,0.0,2,0,1,147075.69,0,1,France
550,34,0,8,122359.5,1,0,0,116495.55,0,1,France
729,28,1,0,0.0,2,1,1,31165.06,1,0,Spain
743,59,1,5,108585.35,1,1,1,192127.22,0,1,Germany
555,31,0,8,145875.74,1,1,0,137491.23,0,1,France
667,36,0,3,121542.57,2,1,1,186841.71,1,0,Spain
790,41,0,7,109508.68,1,0,0,86776.38,1,0,Spain
727,34,0,2,146407.11,1,1,1,72073.72,0,1,Germany
744,39,0,6,0.0,1,0,0,10662.58,1,0,France
629,35,0,8,112330.83,1,1,1,91001.02,0,1,Germany
619,35,0,4,90413.12,1,1,1,20555.21,1,0,France
634,34,0,8,105302.66,1,1,1,123164.97,0,1,France
608,35,0,6,0.0,2,1,1,143463.28,1,0,Spain
507,35,0,1,0.0,2,0,0,92131.54,1,0,France
536,35,0,4,121520.36,1,0,0,77178.42,1,0,Germany
730,43,0,1,103960.38,1,1,1,193650.16,1,0,Spain
583,39,0,8,102945.01,1,0,0,52861.89,0,1,Germany
644,24,0,8,92760.55,1,1,0,35896.75,1,0,France
790,37,0,8,0.0,2,1,1,149418.41,0,1,Spain
807,40,0,1,134590.21,1,1,1,46253.65,1,0,Germany
581,37,0,10,104255.03,1,1,0,86609.37,1,0,France
627,55,1,6,0.0,1,0,0,91943.94,1,0,Spain
850,41,0,3,0.0,2,1,0,128892.36,0,1,France
754,35,0,4,0.0,2,1,0,44830.71,1,0,France
551,50,1,1,121399.98,1,0,1,84508.44,0,1,Germany
637,35,0,8,147127.81,2,1,1,84760.7,0,1,Germany
699,31,0,8,125927.51,2,1,0,147661.47,0,1,Spain
542,25,0,7,0.0,2,0,1,82393.08,1,0,France
640,48,0,1,111599.32,1,0,1,135995.58,0,1,Germany
553,27,0,3,0.0,2,0,0,159800.16,1,0,France
741,38,0,9,0.0,2,1,0,14379.01,0,1,France
598,35,0,8,114212.6,1,1,1,74322.85,0,1,France
660,42,1,5,0.0,3,1,1,189016.24,1,0,Spain
618,41,0,4,115251.64,1,0,0,136435.75,0,1,Spain
647,43,0,9,0.0,2,1,1,78488.39,0,1,France
491,68,0,3,107571.61,1,0,1,113695.99,1,0,France
652,32,0,2,0.0,2,1,0,54628.11,1,0,France
650,45,1,9,152367.21,3,1,0,150835.21,1,0,Germany
413,39,0,1,130969.77,2,1,1,158891.79,0,1,Germany
416,25,0,0,97738.97,2,1,1,160523.33,1,0,Germany
629,34,0,8,0.0,2,1,1,180595.02,0,1,Spain
678,40,0,4,113794.22,1,1,0,16618.76,1,0,Spain
527,28,0,6,128396.33,2,1,0,79919.97,0,1,Spain
743,48,1,5,118207.69,2,0,0,186489.14,1,0,Spain
683,73,0,9,124730.26,1,1,1,51999.5,0,1,Germany
536,41,0,9,0.0,1,1,0,121299.14,1,0,France
663,52,1,0,136298.65,1,1,0,144593.3,0,1,Spain
646,38,0,2,0.0,2,0,0,178752.73,1,0,France
707,35,0,2,0.0,3,1,1,94148.3,0,1,France
602,34,0,5,0.0,2,1,1,77414.45,0,1,France
635,47,0,2,125724.95,2,1,0,63236.97,1,0,France
597,67,0,2,0.0,2,0,1,108645.85,0,1,France
503,38,0,1,0.0,2,1,1,95153.24,0,1,France
524,64,1,5,0.0,1,1,0,136079.64,1,0,Spain
700,46,1,5,95872.86,1,1,0,98273.01,0,1,France
692,33,1,9,0.0,1,1,0,113505.93,0,1,France
562,37,1,2,0.0,1,0,1,52525.15,0,1,France
679,37,0,7,74260.03,1,1,0,194617.98,0,1,France
603,35,1,1,123407.69,1,1,0,152541.89,0,1,Germany
720,33,0,3,123783.91,2,1,1,142903.44,0,1,Spain
797,24,0,5,0.0,2,1,0,182257.61,0,1,France
594,36,0,6,153880.15,1,0,0,135431.72,0,1,France
529,31,0,7,0.0,2,1,1,175697.87,1,0,France
606,32,0,1,106301.85,2,0,1,59061.25,1,0,Germany
621,40,1,7,0.0,2,0,1,131283.6,1,0,Spain
513,43,0,9,0.0,2,1,0,152499.8,1,0,France
753,44,1,3,138076.47,1,1,0,15523.09,0,1,Germany
605,30,0,9,135422.31,1,0,1,186418.85,1,0,France
574,37,0,7,0.0,2,1,0,32262.28,1,0,Spain
726,38,0,5,126875.62,1,1,0,128052.29,1,0,France
611,28,0,3,96381.68,2,1,0,181419.29,1,0,Spain
593,41,0,4,119703.1,2,1,1,109783.29,1,0,Germany
466,41,0,2,152102.18,2,1,0,181879.56,0,1,Germany
741,36,0,0,127675.39,2,1,0,74260.16,1,0,Germany
684,44,0,2,133776.86,2,0,1,49865.04,1,0,Germany
550,33,0,9,72788.03,1,1,1,103608.06,1,0,Spain
593,26,0,9,76226.9,1,1,0,167564.82,0,1,Spain
601,48,1,9,163630.76,1,0,1,41816.49,0,1,Germany
676,30,0,5,0.0,2,0,0,179066.58,1,0,Spain
556,46,0,10,0.0,2,0,0,109184.24,1,0,France
719,36,0,3,155423.17,1,1,1,199841.32,0,1,France
850,55,1,0,98710.89,1,1,1,83617.17,0,1,Germany
649,49,1,2,0.0,1,1,0,84863.85,1,0,Spain
509,41,0,7,126683.8,1,0,1,114775.53,0,1,Spain
684,33,0,4,140700.61,1,1,0,103557.93,0,1,France
806,30,1,8,168078.83,1,1,0,85028.36,0,1,Germany
729,44,0,4,107726.93,2,1,0,153064.87,0,1,Spain
683,33,0,9,0.0,2,1,1,38784.42,1,0,France
689,63,0,1,0.0,2,1,1,186526.12,1,0,Spain
672,21,0,1,35741.69,1,1,0,28789.94,1,0,Germany
602,53,1,5,98268.84,1,0,1,45038.29,1,0,Germany
739,20,0,4,133800.98,1,0,1,150245.81,1,0,France
618,21,0,2,125682.79,1,0,0,57762.0,1,0,France
674,42,0,9,0.0,2,1,0,4292.72,1,0,France
762,26,0,6,130428.78,1,1,0,173365.89,0,1,France
790,37,0,6,0.0,2,1,1,119484.01,0,1,Spain
754,27,0,8,0.0,2,0,0,121821.16,1,0,Spain
729,44,0,6,0.0,2,1,0,151733.43,0,1,France
606,47,0,0,137138.2,2,0,1,53784.22,1,0,Germany
616,23,0,8,73112.95,1,1,1,62733.05,0,1,France
772,47,0,9,152347.01,1,0,1,17671.78,0,1,France
652,41,0,8,115144.68,1,1,0,188905.43,0,1,Spain
743,43,1,5,0.0,2,0,0,113079.19,0,1,France
793,39,0,3,137817.52,1,0,0,83997.79,0,1,France
743,45,0,7,157332.26,1,1,0,125424.42,0,1,Spain
746,37,0,2,0.0,2,1,0,143194.05,0,1,France
627,39,1,5,124586.93,1,1,0,93132.61,1,0,Germany
713,38,0,6,116980.78,2,0,1,76038.38,0,1,Spain
678,40,0,3,128398.38,1,1,0,168658.3,1,0,Spain
540,39,0,1,0.0,1,0,1,108419.41,0,1,Spain
615,33,0,3,137657.25,2,1,1,171657.57,1,0,Germany
415,53,0,5,167259.44,1,1,1,22357.25,0,1,Spain
628,45,0,8,0.0,2,1,0,193903.06,1,0,France
700,26,0,4,119009.57,1,1,0,141926.43,0,1,France
623,33,0,2,80002.33,1,1,1,104079.62,0,1,Germany
623,37,0,4,140211.88,1,1,1,93832.33,1,0,France
679,44,0,3,118742.74,2,1,0,1568.91,1,0,France
632,37,1,1,138207.08,1,1,0,60778.11,0,1,Spain
790,47,1,10,148636.21,1,0,1,16119.96,1,0,France
514,45,0,1,178827.79,1,1,0,60375.18,0,1,France
491,33,0,5,83134.3,1,1,0,187946.55,0,1,France
753,92,0,3,121513.31,1,0,1,195563.99,0,1,France
693,37,0,6,95900.04,1,1,1,38196.24,1,0,Germany
679,30,0,1,112543.42,1,1,1,179435.21,1,0,France
529,34,0,9,0.0,1,1,1,93208.22,0,1,Spain
619,31,0,3,141751.82,1,0,1,61531.86,1,0,Spain
680,37,0,6,124140.57,2,1,0,92826.35,1,0,Spain
693,45,1,2,116546.59,2,0,0,23140.28,0,1,Germany
834,28,0,6,0.0,1,1,0,74287.53,1,0,France
636,29,0,6,157576.47,2,1,1,101102.39,1,0,Spain
538,43,0,5,0.0,2,1,0,126933.73,0,1,Spain
566,44,0,5,141428.99,2,0,0,68408.74,1,0,Germany
597,35,0,0,127510.99,1,1,1,155356.34,0,1,Spain
711,29,0,9,0.0,2,0,1,3234.8,1,0,France
606,31,0,10,0.0,2,1,0,195209.4,0,1,France
615,51,0,6,81818.49,1,1,1,169149.38,0,1,Spain
589,36,0,1,100895.54,1,1,1,68075.14,0,1,France
606,45,0,5,63832.43,1,1,1,93707.8,0,1,Germany
582,29,0,4,0.0,2,0,0,156153.27,0,1,France
710,36,0,4,116085.06,1,1,0,58601.61,1,0,France
467,57,0,1,0.0,2,1,1,114448.77,0,1,France
749,30,0,1,0.0,2,0,1,126551.65,0,1,France
564,33,1,2,115761.51,1,0,1,112350.21,1,0,Germany
730,26,0,6,0.0,2,1,1,185808.7,0,1,Spain
678,32,1,4,139626.01,1,1,1,118235.52,0,1,Germany
540,31,1,7,0.0,1,0,1,183051.6,1,0,France
767,35,0,6,115576.44,1,0,1,27922.45,1,0,France
615,23,0,4,0.0,2,1,0,196476.19,1,0,France
583,41,0,5,77647.6,1,1,0,190429.52,1,0,Germany
850,40,0,5,0.0,2,1,0,35034.15,1,0,France
651,34,1,10,148962.46,1,1,0,66389.43,1,0,Germany
798,22,0,8,0.0,2,1,0,107615.43,0,1,France
695,37,0,2,0.0,2,1,1,99692.65,0,1,France
497,41,1,5,80542.81,1,0,0,88729.22,0,1,Germany
739,40,0,4,0.0,2,0,0,173321.65,0,1,France
549,34,0,4,0.0,2,0,0,139463.57,1,0,France
850,35,0,9,102050.47,1,1,1,3769.71,0,1,France
648,49,1,5,0.0,1,1,0,149946.43,0,1,Spain
679,24,0,6,114948.76,2,0,1,135768.25,1,0,France
606,39,0,8,136000.45,2,1,0,31708.53,0,1,Germany
850,32,0,4,156001.68,2,1,1,151677.31,0,1,France
619,41,0,3,147974.16,2,1,0,170518.83,0,1,Germany
719,44,0,2,0.0,2,1,0,196582.19,0,1,Spain
640,26,0,5,90402.77,1,1,1,3298.65,0,1,Germany
710,40,0,5,0.0,2,0,0,162878.96,0,1,France
580,31,0,2,0.0,2,0,1,64014.24,0,1,France
550,44,0,9,0.0,2,1,0,26257.01,0,1,France
841,31,0,3,162701.65,2,1,1,126794.56,1,0,France
760,34,0,2,0.0,2,1,0,164162.44,0,1,France
687,30,0,6,0.0,2,0,0,179206.92,1,0,France
753,35,0,5,82453.96,2,0,0,18254.75,1,0,Germany
661,35,0,9,100107.99,1,1,0,83949.68,0,1,France
699,28,0,7,0.0,2,1,1,22684.78,0,1,France
617,39,1,5,83348.89,3,1,0,7953.62,1,0,Germany
595,44,1,4,96553.52,2,1,0,143952.24,1,0,Germany
669,50,1,9,201009.64,1,1,0,158032.5,0,1,France
613,27,0,5,125167.74,1,1,0,199104.52,1,0,France
782,32,0,9,0.0,1,1,1,87566.97,0,1,France
582,43,0,5,153313.67,1,0,0,170563.73,1,0,France
679,30,0,9,0.0,2,1,0,157871.55,0,1,France
611,40,0,2,125879.29,1,1,0,93203.43,1,0,France
455,37,0,6,170057.62,1,0,1,54398.56,1,0,Germany
621,32,0,1,0.0,2,1,1,168779.47,0,1,France
596,48,1,2,131326.47,1,0,0,1140.02,0,1,Germany
585,56,1,1,128472.8,1,1,0,186476.91,1,0,Spain
742,32,0,6,160485.16,1,1,0,29023.03,0,1,France
850,42,1,6,84445.68,3,0,1,60021.34,0,1,Germany
738,40,0,1,115409.18,2,0,0,180456.8,1,0,Germany
619,46,1,8,62400.48,1,1,1,132498.39,0,1,Spain
628,50,1,4,143054.56,1,0,1,109608.81,1,0,France
487,24,0,7,133628.09,2,1,1,98570.01,0,1,France
513,41,0,9,107135.04,2,1,1,160546.58,1,0,Spain
563,26,0,7,0.0,2,0,0,6139.74,0,1,Spain
803,65,0,2,151659.52,2,0,1,6930.17,1,0,France
607,32,0,7,0.0,3,0,1,10674.62,1,0,Spain
628,51,0,9,155903.82,2,1,1,71159.84,1,0,Germany
521,49,1,4,82940.25,2,0,0,62413.01,1,0,Spain
669,50,1,4,112650.89,1,0,0,166386.22,1,0,Germany
686,41,0,10,0.0,1,1,0,133086.45,1,0,France
700,35,0,4,95853.39,2,1,0,192933.37,0,1,Germany
663,42,0,1,82228.67,2,1,0,71359.78,1,0,France
671,31,0,4,0.0,2,0,1,79270.02,1,0,Spain
651,35,1,1,163700.78,3,1,1,29583.48,1,0,Germany
728,34,0,4,106328.08,1,1,0,88680.65,0,1,France
574,34,0,7,152992.91,1,1,1,134691.2,1,0,France
464,38,0,3,116439.65,1,1,0,75574.48,0,1,France
604,27,0,9,101352.78,1,0,0,30252.3,0,1,Spain
836,37,0,10,0.0,2,1,0,111324.41,1,0,Spain
511,75,0,9,105609.17,1,0,1,105425.18,1,0,Germany
518,45,0,8,0.0,2,1,1,36193.07,1,0,France
756,67,0,4,0.0,3,1,1,93081.87,0,1,France
489,47,0,8,103894.38,2,1,1,107625.46,1,0,France
622,27,0,9,139834.93,1,1,1,152733.89,0,1,Spain
652,36,0,6,112518.71,2,0,1,110421.31,1,0,France
625,37,0,7,115895.42,1,1,0,48486.25,1,0,France
521,39,0,3,146408.68,1,0,0,72993.67,1,0,Spain
546,34,1,4,165363.31,2,1,1,25744.13,0,1,France
697,45,1,1,0.0,2,1,0,46807.62,1,0,France
571,33,0,3,71843.15,1,1,0,26772.04,0,1,Germany
748,35,0,5,105492.53,1,1,1,150057.2,0,1,Spain
591,35,0,7,183027.25,1,1,1,56028.79,0,1,France
814,29,0,1,131968.57,2,1,1,147693.92,0,1,Germany
709,45,0,3,104118.5,1,0,1,174032.0,1,0,France
433,27,0,2,0.0,2,1,1,153698.65,0,1,Spain
781,20,0,0,125023.1,2,1,1,108301.45,0,1,France
656,30,0,4,74323.2,1,1,1,22929.08,1,0,France
683,38,0,7,109346.13,2,1,0,102665.92,0,1,France
620,32,0,6,0.0,2,1,0,56139.09,0,1,France
637,39,1,3,109698.41,1,1,1,88391.29,1,0,Germany
525,30,0,5,0.0,2,0,1,149195.44,1,0,Spain
793,34,0,5,127758.09,1,1,0,143357.03,1,0,Germany
638,50,1,1,102645.48,1,1,0,168359.98,0,1,Germany
520,31,0,4,93249.4,1,1,0,77335.75,0,1,France
641,35,0,5,0.0,2,1,0,93148.93,0,1,France
840,51,1,1,87779.83,1,0,1,36687.11,1,0,Germany
504,40,0,5,0.0,2,0,0,146703.36,0,1,Spain
686,38,0,0,138131.34,1,0,1,115927.85,0,1,France
533,38,0,4,70362.52,2,1,1,104189.46,0,1,Germany
577,32,0,1,0.0,2,1,0,9902.39,1,0,France
445,48,1,7,168286.58,1,1,0,16645.77,1,0,Germany
720,44,1,3,86102.27,1,1,0,180134.88,0,1,France
643,25,0,4,115142.9,1,1,1,148098.95,0,1,Germany
652,47,1,0,126597.89,2,1,1,38798.79,1,0,Germany
663,33,0,2,0.0,2,1,0,153295.0,1,0,France
525,30,0,0,157989.21,2,1,1,100687.67,1,0,Germany
662,54,1,1,187997.15,1,0,0,111442.71,1,0,Spain
724,54,0,8,172192.49,1,1,1,136902.01,0,1,Germany
581,38,1,1,133105.47,1,1,0,105732.9,0,1,Germany
685,38,0,4,0.0,2,1,1,35884.91,0,1,Spain
595,46,1,10,0.0,1,1,0,73489.15,0,1,France
588,21,0,8,0.0,2,1,1,110114.19,1,0,France
647,35,0,3,192407.97,1,1,1,40145.28,0,1,Germany
785,38,0,9,107199.75,1,0,0,146398.51,1,0,Germany
794,55,1,6,115796.7,1,1,0,160526.36,1,0,Germany
823,37,0,5,164858.18,1,1,1,173516.71,0,1,France
687,38,0,4,117633.28,1,0,1,88396.6,0,1,Germany
850,28,0,9,0.0,2,1,0,185821.41,1,0,France
496,36,0,7,0.0,2,0,0,108098.28,1,0,France
527,30,0,6,126663.51,1,1,1,162267.91,1,0,Germany
576,71,1,6,140273.47,1,1,1,193135.25,1,0,Germany
525,60,0,7,0.0,2,0,1,168034.9,1,0,Spain
727,21,0,8,153344.72,1,1,1,163295.87,0,1,Germany
671,23,0,9,123943.18,1,1,1,159553.27,1,0,Germany
625,39,0,5,0.0,1,1,0,99800.87,0,1,France
643,33,0,7,98630.31,2,1,1,40250.82,0,1,Germany
707,33,0,2,58036.33,1,1,1,83335.78,1,0,France
539,28,0,5,0.0,2,1,0,48382.4,0,1,Spain
498,45,0,7,109200.74,2,0,1,165990.44,0,1,Germany
696,30,0,0,0.0,2,1,1,9002.8,1,0,Spain
758,33,0,7,0.0,1,1,0,188156.34,1,0,France
685,33,0,6,0.0,2,0,1,186785.01,1,0,France
655,30,0,1,83173.98,2,1,1,184259.6,1,0,Germany
747,40,1,3,0.0,1,0,0,57817.84,1,0,France
601,24,0,7,0.0,2,0,0,144660.42,0,1,Spain
477,22,1,5,82559.42,2,0,0,163112.9,0,1,France
558,32,0,5,73494.21,1,0,0,136301.1,0,1,France
586,29,0,2,132450.24,1,1,1,36176.63,0,1,Spain
850,49,1,6,128663.9,1,1,0,65769.3,0,1,France
505,36,1,2,79951.9,1,0,1,174123.16,1,0,France
591,51,1,8,132508.3,1,1,1,161304.68,1,0,Germany
761,38,0,1,120530.13,2,1,0,109394.62,1,0,Germany
554,35,0,10,74988.59,2,0,1,190155.13,1,0,France
774,47,0,6,94722.88,1,0,1,61450.96,1,0,France
771,33,0,5,0.0,2,1,0,8673.43,1,0,Spain
792,31,0,6,71269.89,2,0,1,125912.77,0,1,France
673,41,0,9,98612.1,1,1,0,151349.35,1,0,Germany
765,40,0,6,138033.55,1,1,1,67972.45,0,1,France
748,41,0,2,91621.69,1,1,1,71139.31,1,0,France
422,54,0,3,140014.42,1,0,1,86350.97,0,1,France
568,27,0,5,126815.97,2,0,1,118648.12,0,1,Spain
502,64,0,3,139663.37,1,0,1,100995.11,1,0,France
524,28,0,7,0.0,2,0,1,147100.72,1,0,France
689,34,0,1,165312.27,1,1,0,155495.63,0,1,France
661,26,0,8,0.0,2,0,0,196875.87,0,1,France
606,33,0,8,0.0,2,1,1,63176.77,0,1,Spain
678,54,0,1,123699.28,2,0,1,105221.76,1,0,Germany
636,29,0,3,97325.15,1,0,1,131924.38,1,0,Germany
647,32,0,5,97041.16,1,1,1,23132.73,0,1,France
732,36,0,5,0.0,2,1,0,161428.25,0,1,France
646,50,1,0,104129.24,2,1,0,181794.86,0,1,France
559,43,0,1,0.0,1,0,1,86634.3,1,0,France
581,28,0,3,104367.5,1,1,1,29937.75,0,1,France
565,46,0,7,135369.71,1,0,1,140130.22,0,1,France
657,41,0,6,112119.48,1,1,0,17536.82,1,0,Spain
847,66,0,7,123760.68,1,0,1,53157.16,0,1,France
558,41,1,6,0.0,1,1,1,143585.29,1,0,France
596,57,0,6,0.0,2,1,1,72402.0,0,1,Spain
579,39,0,5,0.0,2,0,1,39891.84,0,1,France
741,36,0,3,0.0,2,1,1,89804.83,1,0,France
613,44,0,3,0.0,2,0,1,136491.72,0,1,France
694,31,0,5,0.0,1,1,0,35593.18,0,1,Spain
729,42,1,7,0.0,2,1,0,58268.2,1,0,Spain
480,42,0,1,152160.21,2,1,0,101778.9,1,0,France
666,59,0,5,0.0,2,1,1,185123.09,1,0,France
575,24,0,2,0.0,2,1,1,119927.81,0,1,France
850,36,0,3,0.0,2,1,0,195033.07,0,1,France
740,36,0,4,172381.8,1,1,1,86480.29,0,1,France
588,41,0,6,106116.56,2,1,0,198766.61,0,1,Germany
681,36,0,5,141952.07,1,1,1,185144.08,0,1,France
611,33,0,7,0.0,2,1,1,3729.89,1,0,Spain
589,37,0,6,138497.84,1,0,1,18988.58,1,0,France
717,34,0,1,0.0,2,1,0,119313.74,1,0,Spain
556,33,0,3,124213.36,2,1,0,62627.55,0,1,Germany
850,37,0,4,126872.6,1,1,0,197266.58,0,1,France
685,42,0,2,0.0,2,0,0,199992.48,1,0,Spain
713,37,0,8,0.0,1,1,1,16403.41,1,0,France
437,26,0,1,120923.52,1,0,1,78854.57,1,0,France
605,47,0,7,142643.54,1,1,0,189310.27,0,1,Spain
758,41,0,10,79857.64,1,1,1,78088.17,0,1,Germany
600,46,0,10,95502.21,1,0,0,19842.18,0,1,France
827,38,0,5,0.0,2,0,0,103305.01,0,1,France
608,23,0,8,197715.93,2,1,1,116124.28,0,1,Germany
608,30,0,8,85859.76,1,0,0,142730.27,1,0,France
554,44,0,7,85304.27,1,1,1,58076.52,0,1,France
683,35,0,1,132371.3,2,0,0,186123.57,1,0,Germany
660,33,0,4,0.0,1,1,0,29664.45,0,1,Spain
628,31,1,5,0.0,1,0,0,147963.07,1,0,France
668,39,0,4,79896.0,1,1,0,38466.39,0,1,Germany
776,29,0,5,0.0,2,1,1,143301.49,1,0,France
820,36,0,4,0.0,2,1,0,31422.69,0,1,France
665,36,0,1,0.0,2,0,1,121505.61,0,1,France
850,31,0,4,146587.3,1,1,1,89874.82,0,1,Germany
703,42,0,7,0.0,2,0,1,72500.68,1,0,France
506,32,0,8,0.0,2,0,1,182692.8,0,1,Spain
588,32,0,3,109109.33,1,0,1,4993.94,0,1,Spain
