Concentration Coeff (Mean),Concentration Coeff (SD),Shannon's Entropy (Mean),Shannon's Entropy (SD),Attr-to-Inst Ratio,Canonical Corr (Mean),Canonical Corr (SD),Correlation (Mean),Correlation (SD),Covariance (Mean),Covariance (SD),Eigenvalues (Mean),Eigenvalues (SD),Inst-to-Attr Ratio,IQ Range (Mean),IQ Range (SD),Kurtosis (Mean),Kurtosis (SD),Median Abs Dev (Mean),Median Abs Dev (SD),Mean (Mean),Mean (SD),Median (Mean),Median (SD),Num Attr,Num Binary Attr,Num Correlated Attr,Num Instances,Num Outliers,SD (Mean),SD (SD),Skewness (Mean),Skewness (SD),Sparsity (Mean),Sparsity (SD),Ave Num Feat per PCA Dim,Ave Num PCA Dim per Point,PCA-to-Orig Dim Ratio,Trimmed Mean (Mean),Trimmed Mean (SD),Variance (Mean),Variance (SD),1-Itemset Min,1-Itemset Q1,1-Itemset Q2,1-Itemset Q3,1-Itemset Max,2-Itemset Min,2-Itemset Q1,2-Itemset Q2,2-Itemset Q3,2-Itemset Max,best_dist_metric_ari,best_dist_metric_dbs
0.094795317,0.036469546,2.31366522,0.011215998,0.023255814,0.766688499,0.175385079,0.413589678,0.154601065,0.009628595,0.00515849,0.023280121,0.025780803,43,0.102869586,0.072483095,13.95204012,14.35366054,0.074955833,0.052182424,0.252762359,0.215319685,0.228434148,0.230622749,5,0,0.2,215,5,0.150181964,0.030114331,2.623060216,2.386058612,0.011904148,0.005343057,0.023255814,0.023255814,1,0.230863331,0.230277819,0.023280121,0.009019729,0.134883721,0.190697674,0.2,0.209302326,0.246511628,0.125581395,0.293023256,0.330232558,0.353488372,0.437209302,manhattan,euclidean
0.074931756,0.000825407,2.320836455,0,0.014285714,0.242318863,0.322741371,0.024758509,0.162324679,0.00137711,0.012319165,0.056296527,0.012443747,70,0.278316097,0.229539452,2.820868432,5.352405685,0.200190998,0.162438694,0.298856629,0.165766759,0.263376799,0.202053219,2,0,0,140,1,0.236556772,0.025977699,1.461871363,1.685675052,0.00795239,0.000161057,0.014285714,0.014285714,1,0.262314256,0.196190186,0.056296527,0.012290401,0.192857143,0.192857143,0.2,0.2,0.214285714,0.242857143,0.292857143,0.321428571,0.357142857,0.385714286,mahalanobis,chebyshev
0.032517674,0.016481941,2.795195102,0.027935006,0.012,0.227126081,0.322741371,0.216492239,0.128193323,0.006845516,0.004459483,0.036620873,0.029241329,83.33333333,0.259802878,0.123616304,0.720905491,2.015873944,0.158792562,0.06286967,0.48296598,0.134558135,0.4780362,0.195771402,6,0,0.066666667,500,4,0.184171027,0.056941085,-0.138927766,0.691576516,0.00486503,0.006173963,0.012,0.01,0.833333333,0.486308661,0.160601882,0.036620873,0.021506317,0.098,0.14,0.142,0.144,0.246,0.134,0.23,0.244,0.256,0.37,mahalanobis,euclidean
0.092430466,0.184709839,0.481091984,0.370109498,1.178082192,0.41333981,0.501291504,0.214537576,0.162324679,0.014541544,0.023071975,0.111981893,0.265425904,0.848837209,0.201754386,0.400330734,13.47621703,21.32970383,0.003326928,0.030852659,0.237303197,0.263337461,0.179110567,0.382005361,86,84,0.023255814,73,67,0.308359824,0.130747426,2.539173548,2.990883765,0.493343102,0.075888253,1.178082192,0.452054795,0.38372093,0.186749173,0.322854445,0.111981893,0.08061636,0.01369863,0.123287671,0.520547945,0.917808219,1,0,0.232876712,0.5,0.753424658,1,manhattan,chebyshev
-4.02E-05,5.91E-06,0.011808,0.100239664,2.396020843,0.085598811,0.228688129,0.001170449,0.022460928,2.51E-06,0.000160264,0.001313459,0.016225512,0.41735864,0.001918377,0.042569871,2066.935719,235.9062336,0.000106226,0.004582562,0.002777659,0.036690723,0.001974646,0.042990739,5058,5055,0.00051528,2111,5049,0.02414421,0.027030737,45.26895732,4.322125879,0.499466729,0.012164112,2.396020843,0.569398389,0.237643337,0.001969961,0.03919978,0.001313459,0.011546543,0.000473709,0.000473709,0.11605874,0.999526291,1,0,0.000947418,0.494552345,0.999052582,1,euclidean,chebyshev
-6.45E-05,0.00014444,0.12216318,0.406049422,0.034549878,0.607020372,0.179542534,0.004817595,0.018857618,0.00011693,0.001656943,0.015163198,0.052675631,28.94366197,0.014812397,0.118288183,4109.564332,4946.191946,0.000335716,0.005239601,0.024554,0.090938261,0.012096041,0.10796324,426,419,0.000254073,12330,420,0.071599387,0.100301252,49.28889787,41.05386551,0.492139514,0.061030562,0.034549878,0.007704785,0.223004695,0.013249623,0.09724517,0.015163198,0.039991803,8.11E-05,0.000993512,0.050567721,0.999006488,0.999918897,0,0.011192214,0.467883212,0.988807786,1,mahalanobis,chebyshev
0.007895607,0.05299414,0.619865746,0.986914897,0.006082725,0.500265106,0.29334057,0.032204232,0.074008478,0.002047929,0.008409246,0.058300052,0.103021575,164.4,0.07336268,0.250953121,729.0451175,2464.279614,0.003003531,0.014142976,0.101489895,0.169161437,0.05620643,0.226048375,75,65,0.006126126,12330,70,0.192671182,0.146506159,13.42433716,23.5726709,0.436861734,0.163009454,0.006082725,0.002676399,0.44,0.057275083,0.19085978,0.058300052,0.070690511,8.11E-05,0.041686942,0.04432279,0.73459043,0.999918897,0,0.079480941,0.230656934,0.858961882,1,manhattan,chebyshev
0.225236248,0.23824352,0.685160794,0.414319043,0.306930693,0.01212019,0.632912227,0.287380174,0.242389278,0.05599324,0.053803478,0.188273714,0.436231016,3.258064516,0.524193548,0.501476315,-0.159369328,2.468154516,0.011956452,0.066570705,0.495328968,0.245326815,0.5,0.5,31,30,0.165591398,101,15,0.427586202,0.07500142,0.004364937,1.363643019,0.484139785,0.060467118,0.306930693,0.099009901,0.322580645,0.495637229,0.36580241,0.188273714,0.05965498,0.079207921,0.396039604,0.559405941,0.747524752,1,0,0.386138614,0.5,0.613861386,1,euclidean,chebyshev
0.084302246,0.130868602,3.127660978,0.771414561,0.014285714,0.333167102,0.29334057,0.111278201,0.220608662,0.000132216,0.000261339,0.001306507,0.001257936,70,0.002402687,0.003052555,566.8216225,244.6495854,0.001552074,0.002092874,0.193586161,0.310508857,0.191729456,0.311855323,16,0,0.075,1120,16,0.035645883,0.006186233,14.88834575,16.96202696,0.001709168,0.003385439,0.014285714,0.009821429,0.6875,0.191871459,0.311818355,0.001306507,0.000468021,0.038392857,0.099107143,0.1,0.100892857,0.961607143,0.007142857,0.172321429,0.18125,0.191071429,0.889285714,mahalanobis,euclidean
0.045394719,0.143461797,3.584063426,0.002834216,0.006292906,0.193394666,0.362531295,0.138497656,0.239302744,0.002021584,0.003326902,0.043612246,0.037026229,158.9090909,0.284816082,0.190758427,107.7287925,252.9838128,0.204886161,0.143005744,0.381751515,0.254391836,0.386653666,0.273548759,11,0,0.109090909,1748,7,0.183010158,0.105505834,3.569996181,7.544943027,0.001115259,0.002584196,0.006292906,0.004004577,0.636363636,0.38347095,0.267276008,0.043612246,0.034733981,0.05778032,0.082951945,0.083524027,0.083524027,0.096681922,0,0.149885584,0.153318078,0.156750572,0.176201373,mahalanobis,manhattan
0.000386268,0.001764033,0.058150229,0.161642259,2.085857183,0.593934042,0.402988765,0.006457033,0.029477295,8.53E-06,3.84E-05,0.001030409,0.003603919,0.479419209,0.000257709,0.004160382,1596.757159,1266.752145,3.78E-05,0.001230462,0.002168624,0.004276176,2.69E-05,0.000874129,7507,3442,0.000627818,3599,7507,0.029099173,0.013552537,35.31229128,17.23131846,0.363001767,0.140114645,2.085857183,0.497916088,0.238710537,7.92E-05,0.001240363,0.001030409,0.001166364,0.000277855,0.001389275,0.075020839,0.998610725,0.999722145,0,0.005001389,0.398444012,0.994998611,1,mahalanobis,manhattan
0.001023088,0.000918213,3.208621568,1.518472382,0.0017,0.655825622,0.29334057,0.014817224,0.085346621,0.001539964,0.007083005,0.136169836,0.081639465,588.2352941,0.663432241,0.225675835,-1.439313771,0.373289774,0.273403842,0.185402506,0.500893413,0.00294565,0.46502741,0.277894845,17,5,0.007352941,10000,0,0.35715889,0.095631187,-0.005451098,0.015134741,0.167204755,0.224144657,0.0017,0.0015,0.882352941,0.501462614,0.004687183,0.136169836,0.076013721,0.0285,0.0476,0.0477,0.0513,0.5087,0.0002,0.0904,0.0932,0.134,0.5152,mahalanobis,chebyshev
0.191597603,0.149655004,2.321928095,4.47E-16,0.366666667,0.175376695,0.531117891,0.600760199,0.360313903,0.039868968,0.030323702,0.060049977,0.407801035,2.727272727,0.37389681,0.169110255,0.861327052,6.043674251,0.195488766,0.099925358,0.319152118,0.134309439,0.248490973,0.183306812,66,0,0.564102564,180,25,0.237240262,0.061846498,0.478145318,0.860360097,0,0,0.366666667,0.044444444,0.121212121,0.287623737,0.158407261,0.060049977,0.027053987,0.2,0.2,0.2,0.2,0.2,0,0.288888889,0.333333333,0.388888889,0.4,euclidean,euclidean
0.094912298,0.06204479,1.977984382,0.024326252,0.769230769,0.977321845,0.028753757,0.188262103,0.199140461,0.002545002,0.003784933,0.0139726,0.044394259,1.3,0.015866788,0.009990774,24.4423838,12.05484858,0.011201699,0.007241763,0.596781797,0.22216472,0.607634241,0.240168262,90,0,0.091885144,117,90,0.112927251,0.035124702,-1.220036541,3.523672196,0.014255334,0.007260489,0.769230769,0.162393162,0.211111111,0.607558592,0.239845565,0.0139726,0.009946079,0.128205128,0.230769231,0.247863248,0.264957265,0.401709402,0.017094017,0.324786325,0.376068376,0.427350427,0.675213675,euclidean,manhattan
0.140536573,0.159783094,2.319973081,0.009000632,0.112820513,0.701956924,0.322741371,0.501754488,0.303576537,0.014623799,0.008304292,0.033208302,0.080007908,8.863636364,0.209723181,0.090641225,5.26256444,6.230891818,0.141086528,0.071895776,0.274952,0.16291952,0.240064667,0.182592682,22,0,0.510822511,195,19,0.178784227,0.036107684,1.631860608,1.314798172,0.002454014,0.010126559,0.112820513,0.041025641,0.363636364,0.246587256,0.17843316,0.033208302,0.013633208,0.143589744,0.2,0.2,0.2,0.276923077,0,0.287179487,0.328205128,0.358974359,0.476923077,euclidean,manhattan
0.047450424,0.036656162,1.999743186,0,0.08490566,0.619994397,0.128403732,0.117259023,0.086559242,0.010005381,0.007376755,0.085315779,0.0371148,11.77777778,0.497274301,0.006176313,-1.226232247,0.016575008,0.371400627,0.003948328,0.496760357,0.007834676,0.491172079,0.018460379,9,0,0,106,0,0.292086891,0.001074877,0.017817448,0.044359964,0.000313576,0.000418061,0.08490566,0.08490566,1,0.495440252,0.01120717,0.085315779,0.000628585,0.245283019,0.245283019,0.25,0.254716981,0.254716981,0.188679245,0.339622642,0.377358491,0.405660377,0.5,euclidean,euclidean
0.110888133,0.17959453,1.177871993,0.753881436,0.097560976,0.237587196,0.220689413,0.130823322,0.094533295,0.009781425,0.010057768,0.077823056,0.066463762,10.25,0.367753494,0.296645766,2.723321709,7.90660729,0.184258097,0.21381256,0.515491672,0.251981181,0.477102582,0.317280916,12,1,0.015151515,123,4,0.269666332,0.074612639,0.147017615,2.024020659,0.21168508,0.156938308,0.097560976,0.081300813,0.833333333,0.513106807,0.29470978,0.077823056,0.045539045,0.040650407,0.235772358,0.25203252,0.422764228,1,0,0.349593496,0.43902439,0.552845528,0.959349593,euclidean,manhattan
0.091174294,0.186662881,0.717055146,0.274661579,0.15,0.54929652,0.322741371,0.188816679,0.182432923,0.033607504,0.037212437,0.175232323,0.202581325,6.666666667,0.466666667,0.516397779,0.554742336,2.930631162,0,0,0.333333333,0.228525293,0.2,0.414039336,15,15,0.047619048,100,8,0.412378788,0.07446997,0.924272872,1.347464115,0.494949495,5.75E-17,0.15,0.09,0.6,0.256666667,0.32616093,0.175232323,0.059359673,0.07,0.28,0.52,0.76,1,0,0.39,0.5,0.61,1,manhattan,chebyshev
0.085697791,0.152580914,1.196269956,0.620964901,0.09,0.344722659,0.322741371,0.123042862,0.093844764,0.013380785,0.009968512,0.129345319,0.096146221,11.11111111,0.543995272,0.373204981,-0.369573759,1.506300361,0.147927028,0.192746655,0.521942908,0.195254516,0.47393617,0.376609065,9,3,0,100,3,0.342523583,0.11630038,-0.042550404,0.934927443,0.297828372,0.177311032,0.09,0.08,0.888888889,0.512398542,0.255099259,0.129345319,0.082238609,0.19,0.25,0.32,0.5,1,0.23,0.41,0.48,0.55,0.81,mahalanobis,chebyshev
0.117213681,0.097597661,2.25894455,0.612865062,0.146245059,0.480066858,0.322741371,0.433948704,0.319665527,0.012709743,0.009593698,0.031711399,0.097896613,6.837837838,0.17702283,0.085303995,7.789177704,13.44284654,0.097201007,0.059142805,0.18594266,0.125216051,0.135897353,0.166315991,37,1,0.459459459,253,36,0.174143265,0.037736039,2.101922931,1.569739156,0.042394553,0.086770224,0.146245059,0.043478261,0.297297297,0.148159085,0.143076439,0.031711399,0.014370991,0.007905138,0.154150198,0.166007905,0.177865613,0.948616601,0,0.245059289,0.288537549,0.33201581,0.940711462,manhattan,manhattan
0.199088003,0.163945977,1.757288027,0.405036322,0.317073171,0.673837766,0.322741371,0.505805313,0.344960516,0.018071888,0.012236047,0.039731127,0.137227106,3.153846154,0.189317029,0.090647928,5.693977289,4.119505852,0.101424802,0.09446686,0.208633006,0.165507027,0.155219899,0.208825196,39,0,0.519568151,123,36,0.196081219,0.036291228,2.012511293,1.069306451,0.044842097,0.063175209,0.317073171,0.081300813,0.256410256,0.163587632,0.192746834,0.039731127,0.01621459,0.056910569,0.227642276,0.25203252,0.264227642,0.910569106,0,0.317073171,0.398373984,0.487804878,0.943089431,manhattan,manhattan
0.033460687,0.015872096,2.56394665,0.018359506,0.164794007,0.515158321,0.322741371,0.289919252,0.188375594,0.007292125,0.005713763,0.024749069,0.06193109,6.068181818,0.15351677,0.034706557,5.04043278,3.727829943,0.110532322,0.023947481,0.731521955,0.058898025,0.763785633,0.059730777,44,0,0.137420719,267,44,0.155404656,0.024746313,-1.74393902,0.573680029,0.020362787,0.004126259,0.164794007,0.08988764,0.545454545,0.758625544,0.059993637,0.024749069,0.00779761,0.059925094,0.149812734,0.168539326,0.183520599,0.247191011,0.048689139,0.254681648,0.277153558,0.303370787,0.426966292,mahalanobis,manhattan
0.045757312,0.027104368,2.781003781,0.017448718,0.126074499,0.57636083,0.322741371,0.283461313,0.18691251,0.00658977,0.005217669,0.022931693,0.056212856,7.931818182,0.150394929,0.033866617,5.633586814,4.233968003,0.108300885,0.021894119,0.738590465,0.057589293,0.767937854,0.059134893,44,0,0.133192389,349,44,0.149593892,0.023795576,-1.805380806,0.614133906,0.021227334,0.004122618,0.126074499,0.068767908,0.545454545,0.764054646,0.058621345,0.022931693,0.007251844,0.06017192,0.128223496,0.14469914,0.157593123,0.23495702,0.037249284,0.220630372,0.246418338,0.269340974,0.398280802,mahalanobis,manhattan
0.055930635,0.059200168,2.807288968,6.12E-05,0.013636364,0.111134553,0.096103725,0.299166299,0.277792774,0.002811987,0.003264722,0.009462507,0.011052403,73.33333333,0.076205544,0.033787886,49.43038436,59.89197157,0.041579588,0.022013744,0.07052569,0.026603068,0.040056131,0.022437413,6,0,0.2,440,6,0.095183336,0.02198108,5.113934637,3.116882762,0.000100374,6.23E-05,0.013636364,0.009090909,0.666666667,0.046516703,0.022162917,0.009462507,0.003876194,0.138636364,0.143181818,0.143181818,0.143181818,0.145454545,0.077272727,0.234090909,0.245454545,0.259090909,0.288636364,euclidean,manhattan
0.140152465,0.180596617,2.562975262,0.082016907,0.041176471,0.113236107,0.335106467,0.363560645,0.309012624,0.014535426,0.013294684,0.04143316,0.075238563,24.28571429,0.233205447,0.127415466,3.066212499,4.259527968,0.152458128,0.092860478,0.383394367,0.274731644,0.371549579,0.328427308,14,0,0.307692308,340,9,0.200023515,0.039157033,0.691620449,1.721204238,0.000683267,0.002245961,0.041176471,0.017647059,0.428571429,0.372820601,0.318360538,0.04143316,0.015989138,0.158823529,0.164705882,0.167647059,0.167647059,0.3,0,0.261764706,0.282352941,0.308823529,0.467647059,mahalanobis,euclidean
0.015161949,0.018330032,2.319906573,0.651352866,0.016,0.134810822,0.265674732,0.03862002,0.037142261,0.004532185,0.004202469,0.122674896,0.029140257,62.5,0.708007471,0.188799678,-1.354767644,0.236529293,0.426302763,0.241957664,0.442024087,0.038210299,0.434193703,0.102570651,8,0,0,500,0,0.3489224,0.032567379,0.096157709,0.180198072,0.127683181,0.169258737,0.016,0.016,1,0.426774155,0.050210427,0.122674896,0.023421975,0.06,0.142,0.144,0.1575,0.512,0.158,0.242,0.26,0.366,0.616,manhattan,euclidean
0.029291216,0.029371866,2.581472601,0.602054053,0.019480519,0.485813435,0.322741371,0.196999229,0.167920397,0.008843981,0.009322896,0.057865573,0.082465783,51.33333333,0.321820573,0.275825868,1.743615706,2.906233372,0.145396424,0.103188216,0.384495426,0.197049065,0.416583083,0.30574014,9,1,0.055555556,462,6,0.213931591,0.116667061,0.718014763,1.073412145,0.061494733,0.164199434,0.019480519,0.015151515,0.777777778,0.378983893,0.228349851,0.057865573,0.073048909,0.047619048,0.140692641,0.142857143,0.147186147,0.584415584,0.103896104,0.231601732,0.246753247,0.264069264,0.606060606,manhattan,chebyshev
0.097739259,0.110877778,2.80062245,0.003917824,0.006382979,0.065945405,0.322741371,0.146351035,0.131277339,0.003262478,0.003185121,0.022855528,0.010846036,156.6666667,0.147799649,0.121298512,10.19043008,17.16482299,0.108950914,0.089831513,0.350175924,0.294563789,0.330665089,0.302839005,3,0,0,470,3,0.149705315,0.025802524,1.983118519,3.151523141,0.010240078,0.008571516,0.006382979,0.006382979,1,0.334807777,0.305166541,0.022855528,0.008087966,0.110638298,0.136170213,0.142553191,0.153191489,0.165957447,0.095744681,0.231914894,0.244680851,0.265957447,0.308510638,manhattan,manhattan
0.194283917,0.278290006,0.959223804,0.450950228,0.091666667,0.957956948,0.322741371,0.329236758,0.295006015,0.071686105,0.06684244,0.217651301,0.327297833,10.90909091,0.78030303,0.40529949,-1.583906907,0.528166394,0.034818636,0.115480353,0.503396465,0.14772048,0.491666667,0.500763306,11,10,0.272727273,120,2,0.46309781,0.059252774,0.009973756,0.653844508,0.452045281,0.145112412,0.091666667,0.033333333,0.363636364,0.502483165,0.245622012,0.217651301,0.048399898,0.233333333,0.333333333,0.491666667,0.583333333,1,0,0.408333333,0.5,0.591666667,1,mahalanobis,chebyshev
0.163982119,0.145987667,2.311007743,0.532145031,0.14229249,0.488478773,0.322741371,0.452913769,0.316307059,0.013160176,0.009476618,0.030655198,0.098146389,7.027777778,0.181940131,0.081021377,7.774791825,13.63324589,0.099901035,0.057622637,0.189021656,0.1255637,0.13967228,0.167059889,36,0,0.482539683,253,35,0.171645213,0.03503153,2.071272527,1.580737377,0.029738405,0.040598869,0.14229249,0.039525692,0.277777778,0.152274615,0.142867606,0.030655198,0.013037297,0.007905138,0.154150198,0.166007905,0.177865613,0.948616601,0,0.245059289,0.288537549,0.33201581,0.940711462,manhattan,manhattan
0.013165145,0.031208523,0.978992706,0.97079964,0.034042553,0.295393185,0.322741371,0.073984567,0.08647719,0.005030713,0.009937403,0.065718164,0.075655407,29.375,0.142295767,0.274724421,36.37696605,76.51751518,0.020428296,0.054816823,0.255374298,0.263557541,0.259916371,0.356160922,16,10,0.008333333,470,14,0.228666093,0.119688403,3.623064967,5.08457633,0.358837595,0.203525428,0.034042553,0.023404255,0.6875,0.238825513,0.329247859,0.065718164,0.061253135,0.004255319,0.130851064,0.146808511,0.504255319,0.995744681,0.008510638,0.205319149,0.331914894,0.742553191,0.991489362,mahalanobis,chebyshev
0.233027196,0.186472694,2.411557447,0.400813634,0.125,0.508966787,0.322741371,0.516822433,0.33636842,0.006597857,0.004793105,0.020382037,0.055750174,8,0.115823953,0.115670477,28.92611647,35.00607868,0.072108641,0.084432586,0.129226938,0.131649129,0.094174166,0.143914184,37,0,0.548048048,296,34,0.128131833,0.063830939,3.774800307,2.380781201,0.020884056,0.019737708,0.125,0.033783784,0.27027027,0.1010782,0.139781139,0.020382037,0.025468645,0.064189189,0.158783784,0.165540541,0.173141892,0.746621622,0,0.25,0.287162162,0.327702703,0.871621622,manhattan,manhattan
0.015358802,0.003096576,2.800272295,0.013157448,0.0925,0.11829505,0.174277691,0.038787217,0.031392654,0.003226227,0.002733944,0.084147541,0.032541187,10.81081081,0.460961208,0.133513412,-0.780542735,0.677647906,0.318682721,0.113678671,0.512787745,0.11165683,0.528592097,0.158720511,37,0,0,400,6,0.287934737,0.035715602,-0.046869515,0.531034806,0.007405456,0.008016401,0.0925,0.085,0.918918919,0.51519304,0.144811964,0.084147541,0.019941752,0.0575,0.14,0.1425,0.145,0.215,0.1325,0.235,0.245,0.255,0.34,euclidean,euclidean
0.031192901,0.07630199,0.468063474,0.240006209,0.348387097,0.475824318,0.187075374,0.092158659,0.09286823,0.009055193,0.013374375,0.09612717,0.134420639,2.87037037,0.12962963,0.33904952,12.25916468,21.53984431,0,0,0.12962963,0.132836604,0.018518519,0.136082763,54,54,0.009084556,155,47,0.293091794,0.102065094,3.15210693,2.079482936,0.496753247,5.60E-17,0.348387097,0.206451613,0.592592593,0.044603744,0.149846359,0.09612717,0.063155809,0.006451613,0.083870968,0.5,0.916129032,0.993548387,0.025806452,0.193548387,0.5,0.806451613,0.974193548,manhattan,chebyshev
0.071132117,0.114473985,0.897984769,0.07733088,0.072,0.89485555,0.322741371,0.209804166,0.175507284,0.046233982,0.040381204,0.216821062,0.261309358,13.88888889,0.777777778,0.427792632,-1.318636566,0.579160132,0,0,0.333333333,0.081468868,0,0,18,18,0.098039216,250,4,0.464862981,0.027677203,0.735804867,0.392073098,0.497991968,1.14E-16,0.072,0.04,0.555555556,0.222222222,0.135781447,0.216821062,0.025424653,0.224,0.319,0.5,0.681,0.776,0.104,0.4,0.5,0.6,0.896,euclidean,chebyshev
0.194283917,0.278290006,0.959223804,0.450950228,0.091666667,0.919034565,0.322741371,0.329236758,0.295006015,0.071686105,0.06684244,0.217651301,0.327297833,10.90909091,0.78030303,0.40529949,-1.583906907,0.528166394,0.034818636,0.115480353,0.503396465,0.14772048,0.491666667,0.500763306,11,10,0.272727273,120,2,0.46309781,0.059252774,0.009973756,0.653844508,0.452045281,0.145112412,0.091666667,0.033333333,0.363636364,0.502483165,0.245622012,0.217651301,0.048399898,0.233333333,0.333333333,0.491666667,0.583333333,1,0,0.408333333,0.5,0.591666667,1,manhattan,chebyshev
